loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,step
0.93369451528031,0.9650044318849289,0.8512184381644137,1.0542054318947873,0.9180322678611869,0.93369451528031,0.9650044318849289,0.8512184381644137,1.0542054318947873,0.9180322678611869,0
0.39782105342617613,0.617563503816468,0.3568247053888699,0.3033533585216466,0.3042731264086571,0.39782105342617613,0.617563503816468,0.3568247053888699,0.3033533585216466,0.3042731264086571,100
0.11224721273777265,0.37199781741334126,0.031375116046986354,0.021253145721126764,0.020358314718323556,0.11224721273777265,0.37199781741334126,0.031375116046986354,0.021253145721126764,0.020358314718323556,200
0.1060591216976918,0.35895883912722476,0.029062575921074914,0.01463797521713374,0.013833489396069138,0.1060591216976918,0.35895883912722476,0.029062575921074914,0.01463797521713374,0.013833489396069138,300
0.09634514846239306,0.3264316138681678,0.02878562906239132,0.012114177738745844,0.011384765141987142,0.09634514846239306,0.3264316138681678,0.02878562906239132,0.012114177738745844,0.011384765141987142,400
0.08728540435295841,0.30318968249709305,0.026052794387357348,0.01024178500238587,0.009589089679107534,0.08728540435295841,0.30318968249709305,0.026052794387357348,0.01024178500238587,0.009589089679107534,500
0.08603319661859232,0.30095531910248524,0.023696782371463946,0.009342038714275339,0.008399483678623483,0.08603319661859232,0.30095531910248524,0.023696782371463946,0.009342038714275339,0.008399483678623483,600
0.08245106561202192,0.2845154392403024,0.023446124410219992,0.008977590645169875,0.008328691128800109,0.08245106561202192,0.2845154392403024,0.023446124410219992,0.008977590645169875,0.008328691128800109,700
0.07894549593137569,0.2767041794335325,0.022941648204027196,0.008517341632190136,0.008258526005588981,0.07894549593137569,0.2767041794335325,0.022941648204027196,0.008517341632190136,0.008258526005588981,800
0.075362581781986,0.2610917600750822,0.02194059724908988,0.008669649892326943,0.007847595081967643,0.075362581781986,0.2610917600750822,0.02194059724908988,0.008669649892326943,0.007847595081967643,900
0.07912764401518288,0.2779764356826018,0.021461181163553437,0.008585406863168098,0.007878607792116046,0.07912764401518288,0.2779764356826018,0.021461181163553437,0.008585406863168098,0.007878607792116046,1000
0.07852570887638023,0.2785065488764526,0.022249669978831807,0.008139105840821493,0.007288360808578639,0.07852570887638023,0.2785065488764526,0.022249669978831807,0.008139105840821493,0.007288360808578639,1100
0.0729687557867341,0.2538760674136284,0.021810956625793826,0.00739073731089068,0.006674839882151657,0.0729687557867341,0.2538760674136284,0.021810956625793826,0.00739073731089068,0.006674839882151657,1200
0.07393499587404369,0.25787784746157255,0.021902198190416496,0.007228758061313606,0.006380645159315332,0.07393499587404369,0.25787784746157255,0.021902198190416496,0.007228758061313606,0.006380645159315332,1300
0.07711747324213399,0.27082050791400875,0.021577339433966537,0.0073122948183870435,0.006607042382379081,0.07711747324213399,0.27082050791400875,0.021577339433966537,0.0073122948183870435,0.006607042382379081,1400
0.07033901210290482,0.250276796404729,0.02068002295976236,0.006873246653778028,0.005832688596591295,0.07033901210290482,0.250276796404729,0.02068002295976236,0.006873246653778028,0.005832688596591295,1500
0.06854349384673572,0.24813841723526495,0.02075125402996574,0.006433325976376336,0.005641391133682027,0.06854349384673572,0.24813841723526495,0.02075125402996574,0.006433325976376336,0.005641391133682027,1600
0.07126826519759949,0.24965365694690356,0.020664610226193602,0.006404416655338803,0.005823989615736074,0.07126826519759949,0.24965365694690356,0.020664610226193602,0.006404416655338803,0.005823989615736074,1700
