,x_train_svm,x_train_lof
0,0.045677790961750266,7.508078750220349e-06
1,0.006791031625464586,1.1952445125513273e-05
2,0.04720416607890478,6.911808169315342e-05
3,0.011493934980959237,1.1197678363944558e-05
4,0.04148987417347539,9.494985851379325e-05
5,0.04312444294883884,1.3703554634662185e-05
6,0.014236824097447344,8.568136504197724e-06
7,0.03437092757456074,1.8108664908154285e-05
8,0.039430494780294666,6.1648754096430734e-06
9,0.015577312796657835,5.044461300260317e-06
10,0.04301317810644598,2.9934774660273745e-05
11,0.022751412931520776,1.2530043076610018e-05
12,0.0536707547750481,0.00016052304454365423
13,0.03298043289928684,5.196647382963113e-06
14,0.003921736641755976,8.051778148716628e-06
15,0.013552373748274012,4.250170200909658e-06
16,0.04641558704748581,2.049517015685379e-05
17,0.03624738265162521,4.790099330465591e-06
18,0.03257744421487834,1.142035752322748e-05
19,0.005564933979196737,1.3769123291775203e-05
20,0.001203785210277376,6.998767206323957e-06
21,0.025856973487852063,1.1208090796256706e-05
22,0.008075335412508019,6.12311978696978e-05
23,0.07890128537376134,6.429880273161465e-05
24,0.042865578825173084,6.557841121880455e-06
25,0.004760502133881154,1.2104171255058189e-05
26,0.008361802764205391,1.2313983906743884e-05
27,0.034717470076918513,8.129389900956405e-06
28,0.04134389990579048,4.656789290231295e-05
29,0.015917659882215957,7.655513154243308e-06
30,0.025465169163392205,9.333915475607856e-06
31,0.04414356607796398,2.554156296018737e-05
32,0.10040334469595223,1.0391796207198904e-05
33,0.017235730074035584,8.979302857695086e-06
34,0.008895210795034487,2.4485110827043892e-05
35,0.2686977056672416,1.402270307709886e-05
36,0.00775315641028899,3.6644712315253104e-05
37,0.04122486999927411,2.039072222574521e-05
38,0.04080937630911116,5.607102855307478e-06
39,0.02620805022460767,7.130681759409031e-06
40,0.02276182161550304,8.033135463587928e-05
41,0.015856585899718327,4.7646842134462504e-05
42,0.02309814605982495,5.4639283365677795e-06
43,0.011578306533320985,1.3610020951520482e-05
44,0.006281907958205876,4.337070859603456e-05
45,0.0048690687920081915,1.9082987704892258e-05
46,0.01348574794824709,2.6275699249877952e-05
47,0.003725451198974934,1.4375615123850462e-05
48,0.153907739217855,3.7688132583978636e-05
49,0.008721439939843121,7.080766522104842e-06
50,0.03627815162404116,4.907405704382615e-06
51,0.014731336390302557,1.7820984364637246e-05
52,0.013772373930939968,6.96083212261634e-06
53,0.015943933225459058,1.1160220093881798e-05
54,0.03356287989136395,2.173227450662759e-05
55,0.012944485147982888,2.7591522544460912e-05
56,0.011261359211618723,9.650856048207742e-06
57,0.07692610019493637,4.794177528370595e-06
58,0.008678504889633861,8.66261212254495e-06
59,0.0308944996879722,3.362465120446667e-06
60,0.005760157318055768,3.477481200777821e-05
61,0.036185785992976914,6.818184218148368e-06
62,0.04668859008582285,1.046217419992087e-05
63,0.007531649273475941,9.234826053717444e-05
64,0.012614587059301716,2.845300855486339e-05
65,0.05435066082877418,6.599169872439342e-05
66,0.018433355684686986,2.5544197400473935e-05
67,0.011354668156040835,3.3952476648053486e-06
68,0.03083744032375247,1.9441911138407306e-05
69,0.09653303234423935,8.037849873392294e-06
70,0.016714787788636727,1.2460707492480541e-05
71,0.0225684181733483,1.1686512867456028e-05
72,0.021422818000430128,3.6883382472758684e-05
73,0.009698967133493433,6.707287039224374e-06
74,0.041015700101969955,4.044293943559938e-05
75,0.009772780568839389,1.4972788942102632e-05
76,0.03942883119737571,1.1672250060575412e-05
77,0.200126798280159,4.846411228197004e-06
78,0.010664235547701014,8.185110143134492e-06
79,0.008266049226817009,3.2060719041801184e-06
80,0.09173045876087248,1.5245478750213876e-05
81,0.0957163627102081,1.183783661541143e-05
82,0.11170226962281501,1.721067476384752e-05
83,0.003713383020268558,1.0526341120571813e-05
84,0.01597582630937907,2.2919970458032953e-05
85,0.0038336020400478667,5.221459053544011e-05
86,0.02400573613879784,6.3609374444343435e-06
87,0.04187163010843504,3.0176093696899168e-05
88,0.010352006578755847,6.351713304577475e-06
89,0.02107497769620873,7.194796612969052e-06
90,0.02202258796302319,9.947266484032826e-06
91,0.006000091879084414,8.592218727785777e-06
92,0.008397570919635824,9.045522708394793e-06
93,0.018447046645999294,1.3903830550099995e-05
94,0.05802203718385986,5.880670754088073e-06
95,0.0037051460678967,8.142649218756789e-06
96,0.013263032710166133,1.7375726501527142e-05
97,0.01059459557015918,4.694164623018304e-05
98,0.019583064921809112,5.660322753184956e-05
99,0.006340259583325801,4.869084461342806e-05
100,0.01022035990646311,2.786317808018965e-05
101,0.0381379910487846,1.1334127575486334e-05
102,0.030029135561042614,9.573527437991731e-06
103,0.013934030720104015,6.129203444252262e-06
104,0.01534795770210298,1.1032964277549382e-05
105,0.024210314356067023,8.177726107332875e-06
106,0.041247072495437145,8.77803400051011e-06
107,0.0312762576114145,6.496766344830141e-05
108,0.12044683179031794,6.358337844018141e-06
109,0.07562188600091503,8.245486509519142e-06
110,0.027552970372596023,7.597678156251671e-06
111,0.005258231233201146,1.0772457873399551e-05
112,0.030381300574465853,4.619654805235608e-05
113,0.020044784519042062,9.150007753344159e-06
114,0.016115933180113215,1.6246335761229434e-05
115,0.024124485732885195,4.425191830010835e-06
116,0.0135054264081359,2.166956910004217e-05
117,0.010131616440668328,2.734599268621193e-05
118,0.008565924491529342,1.211687444670499e-05
119,0.023183221474083544,1.512601034835137e-05
120,0.023274289803451382,7.463250375487001e-06
121,0.00695877912461333,6.652115102867649e-06
122,0.014805875628887969,6.653877497064998e-05
123,0.0054068524611415045,1.7082892689651617e-05
124,0.013055286318317984,1.166611266248911e-05
125,0.032791145675798855,9.7195447300724e-06
126,0.014101998296466677,1.0658088904583397e-05
127,0.033894066690824065,1.5615492802828752e-05
128,0.019282154293757462,1.979142327817985e-05
129,0.0177644337195175,3.243835046943313e-05
130,0.004792032397425877,1.6666223020985823e-05
131,0.02896241213626549,6.630271881138443e-06
132,0.03231642056194509,5.598298981924825e-06
133,0.029438475323725715,4.93135378145998e-05
134,0.18502605288298532,3.179826399664475e-05
135,0.015290585016237885,9.889241404484396e-06
136,0.12727842108563164,1.9351637764385765e-05
137,0.006873217586367545,1.474483402005887e-05
138,0.003275717657908164,6.311050132147622e-06
139,0.028156011389119374,1.2811155575699863e-05
140,0.008566886115747147,8.744743981855221e-06
141,0.08510222500749048,1.1935912676573345e-05
142,0.011864094212790431,6.122856560565934e-06
143,0.017946705063481623,3.761003288387736e-05
144,0.00950419593948669,8.015019013254287e-05
145,0.009969685895618478,3.3686761838845206e-05
146,0.042606189103997126,2.2381229235735528e-05
147,0.010416476631430215,6.179753537051801e-05
148,0.008859717644015223,8.702159690632688e-06
149,0.028535198390689565,6.265437848797854e-06
150,0.0636416672408525,1.6299948089622135e-05
151,0.010603480784858278,1.1612964292721077e-05
152,0.03440735913856669,4.50980106855123e-06
153,0.04664537720826197,1.649054670914372e-05
154,0.002695883336063591,3.180401991527695e-05
155,0.00441615696479102,1.4393106924654305e-05
156,0.09411793075506067,1.266520757815964e-05
157,0.15109418333156727,3.982889198850482e-05
158,0.11183425666324466,6.594516019276834e-06
159,0.023632931232071722,1.4966229269515487e-05
160,0.00037981413839067757,1.1839405726240556e-05
161,0.03283721625181837,5.096223556056879e-06
162,0.18319059184933228,3.7856658043461905e-06
163,0.03908463297421289,5.354837534030885e-06
164,0.023275103518865806,1.956900218686196e-05
165,0.03824985483255891,6.063144609984367e-06
166,0.07997164109343599,2.316063679003885e-05
167,0.11099012633407876,1.2132768182699409e-05
168,0.04183358264723669,6.583234696074153e-06
169,0.013371324955799523,1.7627808095974274e-05
170,0.004126851918066892,1.4398420408416147e-05
171,0.014105706521664752,2.194900651286144e-05
172,0.01741101010846923,4.783649101384105e-06
173,0.02157649792021232,9.991269224291015e-06
174,0.020505534264599282,1.4737843605009096e-05
175,0.013161046390891424,1.828096429209743e-05
176,0.025568793063073896,6.779722432273303e-06
177,0.012627689939944599,9.139932020389822e-06
178,0.02199384655153223,4.078195901620355e-05
179,0.0069358425403991545,1.2384804002904877e-05
180,0.18153131494904032,1.867916649517444e-05
181,0.01246093638891131,1.171985156107538e-05
182,0.1790531239491071,4.094018318184336e-05
183,0.006843115205990043,2.059384774909317e-05
184,0.015259831569167397,1.4030224244231814e-05
185,0.018963189147558582,4.784794997822196e-06
186,0.07713116042624672,5.765984220611467e-06
187,0.017166734026510366,0.0002499789183028966
188,0.04175748420722978,7.128018209258906e-05
189,0.030000040804095345,1.6664084935471418e-05
190,0.03453829671754098,8.362670260558167e-05
191,0.09432692860166486,6.334062230232362e-06
192,0.08055662228092089,1.2730103544195794e-05
193,0.08244702332945603,3.4552649576083357e-06
194,0.0032358309116251502,1.0083005459302972e-05
195,0.017474548495433794,9.780724917128093e-06
196,0.002800843335008746,7.246818895779701e-06
197,0.031657505911155105,8.807595815125714e-06
198,0.010959250778111725,3.313364378585478e-05
199,0.01319097193807169,1.2244903115920897e-05
200,0.012359937041353668,5.174993561797811e-06
201,0.014367498228623241,1.628284198936782e-05
202,0.006913213702750647,7.759604837418056e-06
203,0.007703268426215852,9.798825321840123e-06
204,0.07607787693354881,1.4846440310702939e-05
205,0.02087561193405637,9.136107500624818e-06
206,0.013202249750479268,9.199975125632848e-06
207,0.058152097183084075,8.287269665442436e-06
208,0.013366779024466324,2.862994161421307e-05
209,0.0779653209940385,1.1188384654753792e-05
210,0.00869947670393181,8.363756349365513e-06
211,0.09120559968804852,5.467591623834302e-06
212,0.01625849475261999,1.767395879614021e-05
213,0.010026439710622975,9.832241074641091e-06
214,0.05199023342729645,1.3051956521514983e-05
215,0.011064594442826684,7.08410805478145e-05
216,0.012063818240296226,9.614786520843695e-06
217,0.007971146666701956,3.223867457726526e-05
218,0.03568364674018259,6.575696066925362e-06
219,0.007713743571859901,6.608939455611631e-06
220,0.06545536756947691,1.8638913688933727e-05
221,0.0400848063796866,6.977599086158102e-06
222,0.04013392805275731,1.7197787649344945e-05
223,0.005376306966286216,2.008999127164058e-05
224,0.019110698111074742,1.311535720176859e-05
225,0.006945257576407906,1.001471558844713e-05
226,0.027206671091415797,1.692521286643082e-05
227,0.01578461846085955,6.255841978817108e-06
228,0.13708077907626326,7.352084826240349e-06
229,0.022995320127414454,9.391820005750918e-06
230,0.06719664829234182,2.5346413247761746e-05
231,0.04736256918971163,1.906417656651673e-05
232,0.06466175677588956,1.844315717462983e-05
