,x_train_svm,x_train_lof
0,0.1824671515028644,0.002885194981112865
1,0.031059107964288946,0.004437515667970834
2,0.10620580660591783,0.011233804261172573
3,0.019069466039877355,0.00777583239597692
4,0.05069773816388272,0.006245689269785478
5,0.06162618292938719,0.005364470925496203
6,0.08464659177720651,0.006200089152610923
7,0.7201370729573539,0.0906966162166598
8,0.5520678218048714,0.002140345521063079
9,0.01994535164585494,0.019973225921789097
10,0.46560760178496285,0.002668484286362905
11,0.018199754426922093,0.0021356814784144764
12,0.7033126353499001,0.4306534132784989
13,0.04417373413418413,0.005306873761480563
14,0.4594814356929614,0.0028700308506962565
15,0.07743797548942358,0.009777329315016807
16,0.02665213474785154,0.005104579174982458
17,0.09292087430458111,0.0022211128147090497
18,0.5879113941730371,0.0026359758731942648
19,0.0781830508842155,0.0031411345099522005
20,0.41007902345866126,0.0014429144357308897
21,0.1079789786278134,0.0046390551915517116
22,0.006327378765066818,0.0035111671842610807
23,0.06331519764342489,0.00254040477580954
24,0.20084384681278375,0.0034298010806270806
25,0.6286694162156232,0.002310623975549974
26,0.5996260612869224,0.0042360913303044236
27,0.7377019169560439,0.1728753714062431
28,0.5935088941769656,0.004590241453723732
29,0.013872409387302479,0.003089082184314295
30,0.056646238284006424,0.0047300600207540395
31,0.5769259223685641,0.0038296586709182633
32,0.41910986604444933,0.0028376470586919805
33,0.03720631750600424,0.004762878063853391
34,0.009163735971713499,0.008977237357595352
35,0.40816849502182445,0.0021969733839562137
36,0.6779130515214352,0.03360658597701375
37,0.015876990943965618,0.0027394701103932474
38,0.001283239048505291,0.00254193379024082
39,0.045017698765378804,0.006031867547300075
40,0.051246995559081784,0.004721290085697259
41,0.4788912105465702,0.0018743922718274537
42,0.5546505186671733,0.005364729856348445
43,0.7825815741994213,0.11700172024140862
44,0.5785110981940278,0.0035716505013827383
45,0.02959255590221124,0.0026430103911227864
46,0.17542574372678796,0.037350053046058505
47,0.6432373040568041,0.0035117535593799333
48,0.052663108634786536,0.0043329189513246725
49,0.5729308696542658,0.0019613963800316665
50,0.05261019925628687,0.02721540839853415
51,0.06307057863782345,0.0040218719098434105
52,0.5845893614916112,0.0019883887264299737
53,0.7296153672588366,0.31169929798895707
54,0.08716841990120273,0.0040565889380043746
55,0.15501033538375975,0.0024828573518258816
56,0.8936893419797299,0.389957624958858
57,0.015518285381301209,0.0032753278548236027
58,0.06820181939557415,0.002585677030528462
59,0.15546658303216407,0.007554414447907727
60,0.0061722137496623515,0.009038743221487365
61,0.005200503570117467,0.0022929984704425613
62,0.04077166786055367,0.006717525872369462
63,0.012825153955424374,0.006168220922025927
64,0.06310182701176541,0.002440425668334666
65,0.14913184352516257,0.002144319589753793
66,0.04883268754885601,0.00987120949230623
67,0.011479392997380785,0.0031277008760251888
68,0.11743498618363335,0.005632869490547698
69,0.06377140398885887,0.003241842580605291
70,0.7678469411112091,0.22413597000109542
71,0.6681973780547952,0.6730849386959191
72,0.06242693178920054,0.002571409133595912
73,0.6169039835439292,0.0018426848779840167
74,0.06315152384586802,0.0065115240035948955
75,0.06235295537070253,0.020250777821245073
76,0.06456120850331387,0.0018824691949557051
77,0.035583145768525594,0.009659039847430344
78,0.22339105215780813,0.006153512511438848
79,0.5110925540358151,0.003000145860664032
80,0.19200923226346933,0.0032343918447845284
81,0.04394496775620876,0.0023332713369039965
82,0.5217255403776584,0.005808366800711789
83,0.09307232131776433,0.03789044591879858
84,0.0685558937204783,0.005320472288399837
85,0.09835985559993912,0.0058361224330808845
86,0.5272140032126441,0.0033559871343753636
87,0.0665982742378071,0.0022903668541967293
88,0.06903805345649856,0.012647875297627738
89,0.09307690990031149,0.002532350974742991
90,0.03619881328893084,0.005087276588871259
91,0.41080950543971917,0.0024424689455427888
92,0.07638566055264935,0.003917448489994585
93,0.44825656225213645,0.0055773919917587456
94,0.16222003879048635,0.001887590534290305
95,0.5774077195952201,0.0026131604210020993
96,0.06630742918549554,0.007173665636696517
97,0.016113291161711462,0.004703430810477653
98,0.9170601923695101,0.004498378332325763
99,0.015904964420072127,0.005358998250524678
100,0.06429068617296453,0.012724937242392494
