loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,step
1.0879809447795414,0.751822681004518,1.3917701641157498,1.2871601281479692,0.9327779427808827,1.0879809447795414,0.751822681004518,1.3917701641157498,1.2871601281479692,0.9327779427808827,0
0.39132657045327507,0.626204201765411,0.3370194692811057,0.30075838079694006,0.3057309197132863,0.39132657045327507,0.626204201765411,0.3370194692811057,0.30075838079694006,0.3057309197132863,100
0.12041278571398795,0.399398314991422,0.03783253471730571,0.0188303328179442,0.019534610063904598,0.12041278571398795,0.399398314991422,0.03783253471730571,0.0188303328179442,0.019534610063904598,200
0.10699178105550547,0.3640303016375718,0.033379983486815056,0.015623059924555814,0.014447190006495875,0.10699178105550547,0.3640303016375718,0.033379983486815056,0.015623059924555814,0.014447190006495875,300
0.09499201181265579,0.34010769929253587,0.0322127308838103,0.013462523233326848,0.01299610935586614,0.09499201181265579,0.34010769929253587,0.0322127308838103,0.013462523233326848,0.01299610935586614,400
0.09410464777743544,0.312088532031245,0.03115120639592729,0.011126860117299646,0.010771771127238908,0.09410464777743544,0.312088532031245,0.03115120639592729,0.011126860117299646,0.010771771127238908,500
0.09208363814166846,0.3108543477072291,0.02878501772195261,0.010628148596471288,0.009688515910731417,0.09208363814166846,0.3108543477072291,0.02878501772195261,0.010628148596471288,0.009688515910731417,600
0.08531538628269503,0.2904887924269715,0.0271101059474106,0.009746826967336206,0.009150323443063064,0.08531538628269503,0.2904887924269715,0.0271101059474106,0.009746826967336206,0.009150323443063064,700
0.08492174089610074,0.28893788612203286,0.028694496968422085,0.009807121924124246,0.008544996588530461,0.08492174089610074,0.28893788612203286,0.028694496968422085,0.009807121924124246,0.008544996588530461,800
0.08073174825327545,0.2726930085346693,0.027935419469415954,0.00969038247519196,0.008639743887848304,0.08073174825327545,0.2726930085346693,0.027935419469415954,0.00969038247519196,0.008639743887848304,900
0.07455308770680583,0.2514751788792117,0.02817125618730965,0.009165787411573818,0.007913601865437908,0.07455308770680583,0.2514751788792117,0.02817125618730965,0.009165787411573818,0.007913601865437908,1000
0.07681989407154474,0.26346487942776825,0.027141970823386537,0.0090835372147258,0.007456856031310351,0.07681989407154474,0.26346487942776825,0.027141970823386537,0.0090835372147258,0.007456856031310351,1100
0.0725985944507229,0.24678628790340898,0.02889692771743598,0.008793219057965646,0.007338195404940125,0.0725985944507229,0.24678628790340898,0.02889692771743598,0.008793219057965646,0.007338195404940125,1200
0.07292613490769677,0.2476641571329633,0.028614766892796614,0.008652208552603624,0.007370891345352325,0.07292613490769677,0.2476641571329633,0.028614766892796614,0.008652208552603624,0.007370891345352325,1300
0.07441082266131112,0.2517337153736631,0.026819094468211045,0.008445190423859408,0.007041425809736784,0.07441082266131112,0.2517337153736631,0.026819094468211045,0.008445190423859408,0.007041425809736784,1400
0.07386018025753865,0.2464627960223024,0.02644248372650265,0.00868335073577455,0.007166859100043551,0.07386018025753865,0.2464627960223024,0.02644248372650265,0.00868335073577455,0.007166859100043551,1500
0.072503630245136,0.2504014877880269,0.02756351423684282,0.008464203241663209,0.006872133029325768,0.072503630245136,0.2504014877880269,0.02756351423684282,0.008464203241663209,0.006872133029325768,1600
0.06726250758983461,0.22861796808441462,0.026115416415287203,0.008003122905578794,0.006570087236982017,0.06726250758983461,0.22861796808441462,0.026115416415287203,0.008003122905578794,0.006570087236982017,1700
0.07021921540511043,0.24165988443580635,0.026685876071224066,0.007604335772090504,0.006153177822865411,0.07021921540511043,0.24165988443580635,0.026685876071224066,0.007604335772090504,0.006153177822865411,1800
0.06943225872962482,0.23554380206800027,0.02663948968569845,0.007458625610271874,0.00562091349433428,0.06943225872962482,0.23554380206800027,0.02663948968569845,0.007458625610271874,0.00562091349433428,1900
0.07310966160909999,0.24305719838965548,0.027457622140141278,0.007362133141946783,0.005860823795735978,0.07310966160909999,0.24305719838965548,0.027457622140141278,0.007362133141946783,0.005860823795735978,2000
0.0668566789126656,0.2273831483802867,0.02673178709753599,0.007614960012737749,0.005980737268872023,0.0668566789126656,0.2273831483802867,0.02673178709753599,0.007614960012737749,0.005980737268872023,2100
0.06638307135354575,0.22919210192127346,0.02706794518703764,0.007428249380241875,0.006028414233422658,0.06638307135354575,0.22919210192127346,0.02706794518703764,0.007428249380241875,0.006028414233422658,2200
0.06718812920489146,0.23307634282553957,0.026569029311193773,0.007322837967672642,0.005615329014620969,0.06718812920489146,0.23307634282553957,0.026569029311193773,0.007322837967672642,0.005615329014620969,2300
0.06720117203057381,0.2320989524724289,0.0269142568381295,0.006515814187800973,0.005345325655640195,0.06720117203057381,0.2320989524724289,0.0269142568381295,0.006515814187800973,0.005345325655640195,2400
0.0722478966302694,0.24278458315549872,0.02662248008140836,0.0074297002619293905,0.005969081620563279,0.0722478966302694,0.24278458315549872,0.02662248008140836,0.0074297002619293905,0.005969081620563279,2500
