Index,Labels,Loss
0,0,0.5743961151229653
1,0,0.39517165781592284
2,1,0.5706322005476211
3,1,0.5853753174967519
4,0,0.5592374125268516
5,0,0.5960099612693823
6,0,0.5797447837398894
7,0,0.6162835291364714
8,0,0.35747981251690447
9,0,0.4330752112863736
10,0,0.26042285507913404
11,0,0.6209564829347578
12,0,0.18834931377805975
13,0,0.5647242957199144
14,0,0.4096645117912681
15,0,0.7375650436228771
16,0,0.17495856838477128
17,0,0.5493827332040673
18,0,0.4178614463659049
19,0,0.43663773888271673
20,0,0.16070486593706765
21,0,0.3599283218489734
22,0,0.47199168642238104
23,0,0.753402286793329
24,0,0.2727781605672305
25,0,0.5471246750167915
26,0,0.4754525666371157
27,0,0.39990172540527336
28,0,0.39310637364041445
29,0,0.4177179315022377
30,0,0.6542503188686702
31,0,0.20963609466687266
32,0,0.2977406190158149
33,0,0.2583345577576246
34,0,0.5762858751682564
35,0,0.638632566671368
36,0,0.547687806619613
37,0,0.4988703385038329
38,0,0.40829516175414093
39,0,0.42097631518982936
40,0,0.44529062590257684
41,0,0.6095894735293486
42,0,0.546241825919423
43,0,0.36421014795357115
44,0,0.4909242256682331
45,0,0.6180945591578265
46,0,0.5455224196492985
47,0,0.5121687838599346
48,1,0.5608489873005036
49,0,0.694670119984393
50,0,0.3237521751888103
51,0,0.11345394409802943
52,0,0.5579980472519444
53,0,0.6353388211257174
54,0,0.7200668627599836
55,0,0.6529842765441844
56,0,0.45459886473883776
57,0,0.6632843795783816
58,0,0.33232145496232485
59,1,0.6162846626316959
60,0,0.42805405893043513
61,0,0.23207009644943996
62,0,0.16979070422969106
63,0,0.40239709119486056
64,0,0.4336469638387894
65,0,0.5653690469612584
66,0,0.459189225050592
67,0,0.41134445548462134
68,0,0.48166091954055346
69,0,0.6073347998630247
70,0,0.45001212841885774
71,0,0.13648193329884206
72,0,0.5827905492669249
73,0,0.49476790797440906
74,0,0.4730439850734468
75,0,0.4028419641233827
76,0,0.31619868274835694
77,0,0.38108961603584046
78,0,0.5346293669037517
79,0,0.44357065865249473
80,1,0.6433207029197737
81,0,0.4436501549830615
82,0,0.46289062975901485
83,0,0.5917660433959182
84,0,0.552094301234181
85,0,0.27487270807719605
86,0,0.24427801962009274
87,0,0.43723903415221543
88,1,0.45018045245969157
89,0,0.6669979174751226
90,0,0.6066134578704218
91,0,0.3144897072090077
92,0,0.3722093594527846
93,0,0.41873055782044727
94,0,0.4899448698295701
95,0,0.5081271469898737
96,0,0.5493804023547325
97,0,0.6087762146528739
98,0,0.30350884450418797
99,0,0.3559850595926194
100,0,0.4681501194417998
101,0,0.3772157843531658
102,0,0.6263231198456982
103,0,0.6815248481484488
104,0,0.604513210954891
105,0,0.5668446980963029
106,0,0.5816857665940216
107,0,0.6091281968495146
108,0,0.45374362662725415
109,0,0.42827451576923364
110,0,0.48284337856577564
111,0,0.49337402016038034
112,0,0.7388279568619546
113,0,0.6417537814720772
114,0,0.6749344594602003
115,0,0.3065981697737582
116,0,0.4318893517754779
117,0,0.6558855054653785
118,0,0.14009363622849755
119,0,0.5601739908943321
120,0,0.5506783102632752
121,0,0.46705234528162254
122,0,0.571366593700027
123,0,0.5989537920498227
124,0,0.5180722744421543
125,0,0.758340039444301
126,0,0.23579493337780244
127,0,0.291444312470611
128,0,0.09868193499421561
129,0,0.38308975616538493
130,0,0.428395464499101
131,0,0.07415932457807003
132,0,0.6401792209051566
133,0,0.7831412422324829
134,0,0.392937434957804
135,0,0.6221170303797607
136,0,0.5622510969460901
137,0,0.5434847504507551
138,0,0.39693631830376414
139,0,0.6117593904893808
140,0,0.45816735515865065
141,0,0.7394350393429868
142,1,0.8557230763181245
143,0,0.31475378764922696
144,0,0.32059027828661174
145,0,0.4476276456022501
146,0,0.16736251399687493
147,0,0.4526223683617926
148,0,0.7657396958286559
149,0,0.451755499950617
150,1,0.8568942722323489
151,0,0.5690419865712978
152,0,0.6935059086358125
153,0,0.14741901674620694
154,1,0.7094612109215455
155,0,0.7057919751268875
156,0,0.5759560120932143
157,0,0.38005717749828505
158,0,0.5691687783892235
159,0,0.6771207801715444
160,1,0.5126116053217475
161,0,0.5349024035527165
162,0,0.34371411568395827
163,0,0.43051152447124924
164,0,0.3897627702696084
165,0,0.26671152649629437
166,0,0.6738755434320844
167,0,0.4680151377217592
168,0,0.3688345370691416
169,0,0.47219999410813984
170,0,0.8592629898865034
171,0,0.32251095800621254
172,0,0.6391971271167612
173,0,0.3429421974537338
174,0,0.3723625249905813
175,0,0.16099306907142996
176,0,0.24896309862433674
177,0,0.49469921976027836
178,1,0.33776779175403077
179,1,0.4740456755574485
180,0,0.5389589355079097
181,0,0.5009012386604724
182,0,0.46577458485157697
183,0,0.18596351786311102
184,0,0.755670267054999
185,0,0.28976339492924785
186,0,0.4609164961607474
187,0,0.6008077591895751
188,0,0.4175796610495741
189,0,0.6197339764057247
190,0,0.36001349363802326
191,0,0.3906025944426116
192,0,0.5894890031548131
193,0,0.7995152273211643
194,0,0.07827932428347313
195,0,0.4103533336462339
196,0,0.2493153282741601
197,0,0.5600688871505249
198,0,0.7845204744322011
199,1,0.6809156742889039
200,0,0.6368953335750145
201,0,0.5676798525882756
202,0,0.4535465181936076
203,0,0.22139285879992399
204,0,0.5610191712313887
205,0,0.4906658206864972
206,0,0.6047060568079047
207,0,0.13508394255139516
208,0,0.5222908084084789
209,0,0.5919730978510415
210,0,0.3598198096371321
211,0,0.5024015912108136
212,0,0.24276442832447148
213,0,0.5648476311756417
214,0,0.3554832883967732
215,0,0.31087608452159554
216,0,0.314145188519655
217,0,0.5497457310585232
218,0,0.7500621517582629
219,0,0.4360400995344349
220,0,0.5621507906010853
221,0,0.7484620436458077
222,0,0.649554080524118
223,0,0.2059515367307825
224,0,0.4576268455661541
225,0,0.6234961348617069
226,0,0.5571060982633372
227,0,0.26125552306573757
228,0,0.35269738064112793
229,0,0.46172447071441497
230,0,0.5512022724219665
231,0,0.5463569794553963
232,0,0.5270173318296626
233,1,0.6867825497824289
234,0,0.41254854670743746
235,0,0.5666168096796593
236,0,0.4649972066866092
237,0,0.5477969095261487
238,0,0.47384769704648144
239,0,0.5741400489729247
240,0,0.4700671871431679
241,0,0.5400309426076322
242,0,0.5955227977936824
243,0,0.45634442343743875
244,0,0.4508662649646599
245,0,0.43672934046333917
246,0,0.7049633581883571
247,0,0.0939404965319973
248,0,0.585342007105402
249,0,0.6033783188172928
250,0,0.4714325220528452
251,0,0.3907628802461845
252,0,0.5698104963334881
253,0,0.49057225145395317
254,0,0.48734630808039153
255,0,0.6359919298987516
256,0,0.6042803255804269
257,0,0.4115137613558256
258,0,0.6814100857481514
259,0,0.38586737024822604
260,0,0.37412965202788984
261,0,0.4445969507722837
262,0,0.15618956775449166
263,0,0.5304745561231804
264,0,0.5552691255695912
265,0,0.14668571318604134
266,0,0.548145515184198
267,0,0.20569491979785104
268,0,0.5410386996857929
269,0,0.602738508657244
270,0,0.6368778282579212
271,0,0.16507758319218244
272,0,0.4270442743326475
273,0,0.5205442998089506
274,0,0.3800410690943203
275,0,0.4188548511594628
276,1,0.4919129927102037
277,0,0.5522371136501034
278,1,0.632190641910443
279,0,0.39541898328095787
280,0,0.45606153655532616
281,0,0.44863814063014307
282,0,0.23088321120518976
283,0,0.6023743773075636
284,0,0.5142166824537607
285,0,0.3096189425293299
286,0,0.603044727979787
287,0,0.649045292833185
288,0,0.611044617979663
289,0,0.5943883766153677
290,0,0.10569213998063663
291,0,0.49280122990106884
292,0,0.6169008769334098
293,0,0.08759441597642582
294,0,0.5723940033503189
295,0,0.377830298412043
296,0,0.47921589850012597
297,0,0.6248220768211532
298,0,0.4922161947003887
299,0,0.5649065809096748
300,0,0.7278404049388381
301,0,0.43496270434121576
302,0,0.5601429315287093
303,0,0.4591884507616007
304,0,0.6202579625114981
305,0,0.38515826521463076
306,0,0.5673526875511622
307,0,0.4391535315334267
308,0,0.5121895379978474
309,0,0.517995420272991
310,0,0.5413842241525985
311,0,0.5790505658090662
312,0,0.529684334339789
313,0,0.405030807260719
314,0,0.5582083744749694
315,0,0.09326602696163433
316,0,0.6744767828250583
317,0,0.5328253453951227
318,0,0.3794173433911542
319,0,0.5220249000076511
320,0,0.39316108474089695
321,0,0.3300485495840808
322,0,0.6558177910992576
323,0,0.6838564158957394
324,0,0.6086333144309833
325,0,0.24420732783341734
326,0,0.5431893951211734
327,0,0.5799713869964543
328,0,0.545508462491552
329,0,0.5642297246134519
330,0,0.4993928718199527
331,0,0.519435629726369
332,0,0.5199801304992334
333,0,0.5120107969762534
334,0,0.44180195909012115
335,0,0.3426669217525828
336,0,0.5068133382187459
337,0,0.2541214757436824
338,0,0.5687605844082821
339,0,0.21285331731133034
340,0,0.69581791161694
341,0,0.44500093006675684
342,1,0.6383821201032854
343,0,0.5212020942277366
344,0,0.28307624406416143
345,1,0.5809160674600817
346,0,0.1587785107589835
347,0,0.4018624486375048
348,0,0.7076256191762066
349,0,0.2743282791455785
350,0,0.4875070808079694
351,0,0.5203640261740954
352,0,0.45444154837345874
353,0,0.47690686495719214
354,0,0.6597812806577157
355,0,0.6238280334387366
356,0,0.5952002784905172
357,0,0.37706762375555036
358,0,0.6044395816594647
359,0,0.8529171088899505
360,0,0.28052702128669027
361,0,0.6229975486277942
362,0,0.17462004843951134
363,0,0.1982851537536243
364,0,0.38385162460344324
365,0,0.3051550866705153
366,0,0.6866371670463497
367,0,0.2889262767765342
368,1,0.8983717361455518
369,0,0.6632579180525426
370,0,0.5464963115620379
371,0,0.1463470375847471
372,0,0.6071373082760628
373,0,0.5022859347861139
374,0,0.43307778958889104
375,0,0.5701471045033518
376,0,0.5769693089297258
377,0,0.6598597632284693
378,0,0.38784507196174234
379,0,0.6622806615747532
380,0,0.3018746956143754
381,0,0.3607050694074428
382,0,0.5254149846650209
383,0,0.4497027081696599
384,0,0.6833443314898227
385,0,0.7669950098603129
386,0,0.46796608212385804
387,0,0.46541746201462236
388,0,0.49260199017710565
389,0,0.28210711362960067
390,0,0.48906934454817663
391,0,0.37840220262931296
392,0,0.5624097862775158
393,0,0.7978372872003554
394,0,0.6125432024371014
395,0,0.4327309719796465
396,0,0.5717990700223265
397,0,0.6676374163231028
398,0,0.5153973534301781
399,0,0.5411885445615235
400,0,0.636409335523982
401,0,0.5173876912207392
402,0,0.23196929519806933
403,0,0.6268944732800774
404,0,0.3882349623895169
405,0,0.5817130503030162
406,0,0.5633474183166134
407,0,0.3727407771364033
408,0,0.5953320752486242
409,0,0.16507758319218244
410,0,0.5694597354380398
411,0,0.709822285027064
412,0,0.494962988888429
413,0,0.535838854202425
414,0,0.635888686044996
415,0,0.5621989801128466
416,0,0.6145264997854935
417,0,0.5912074377916339
418,1,0.35521815029375664
419,0,0.5576929773893474
420,0,0.6099912736393409
421,0,0.6475974362782223
422,0,0.508692010764975
423,1,0.6324346147839689
424,0,0.2529892257674877
425,0,0.5478200743370035
426,0,0.2474880461663473
427,1,0.548753874842948
428,0,0.4232825309594234
429,0,0.5605716800885454
430,0,0.5069441371817609
431,0,0.5176348730032809
432,0,0.605074418808775
433,0,0.4650422910600444
434,1,0.390949084775066
435,1,0.7661592487089244
436,0,0.6534276487888884
437,0,0.47054895454301043
438,0,0.5761336515490266
439,0,0.5448084653315564
440,0,0.4979236145558573
441,0,0.6147280703587915
442,0,0.43419788242968543
443,0,0.5354092435476298
444,0,0.3984013848284732
445,0,0.7642534521009153
446,0,0.6188722406525021
447,0,0.25192240321106313
448,0,0.6389416915732188
449,0,0.29836460414570504
450,0,0.5972771370890925
451,0,0.4217425819086529
452,0,0.5184774351260163
453,0,0.46132797887431204
454,0,0.4808135201072122
455,0,0.4631765419558461
456,0,0.5427793173030983
457,0,0.40681452962599723
458,0,0.3982999689353261
459,0,0.5558299263230779
460,0,0.5124866254997086
461,0,0.2114463184697932
462,0,0.4711650491093133
463,0,0.5723747498962245
464,1,0.9757779893244397
465,0,0.5650335643042583
466,0,0.5083996328559479
467,0,0.6108394713087556
468,0,0.6747899867132449
469,0,0.24819560661314016
470,0,0.48430874043783184
471,0,0.5160742975323692
472,0,0.31872818909481077
473,0,0.5983450093259538
474,0,0.5045223527934352
475,0,0.5338519887387841
476,0,0.6494255724986338
477,0,0.48139600095245694
478,1,0.729547632341186
479,0,0.3128387634322072
480,0,0.4463750695203253
481,0,0.41144081056106213
482,0,0.4167843784494762
483,0,0.5874263850877901
484,0,0.5243684492784063
485,0,0.5320565083561422
486,0,0.43622755729395196
487,0,0.503289149901016
488,0,0.5209392111416279
489,0,0.5513549550269385
490,0,0.7469909185093003
491,0,0.1944763663374043
492,0,0.3209592269909961
493,0,0.5304202680878168
494,0,0.5941122587751589
495,0,0.6577079183331427
496,0,0.5281359239866386
497,0,0.44071797046693434
498,0,0.22800755377661241
499,0,0.7712430306671952
500,0,0.672171564850556
501,0,0.17136217961418734
502,0,0.6723776773871126
503,0,0.5458356355110263
504,0,0.654029223441013
505,0,0.5952771246773197
506,0,0.583314575284502
507,0,0.4532938525292404
508,0,0.12283763220796431
509,0,0.4405186668840854
510,0,0.5557421363197067
511,0,0.2335335026431158
512,0,0.1766921734981703
513,0,0.549914661758773
514,0,0.5808757725030879
515,0,0.41901755561833864
516,0,0.5807002882846742
517,0,0.6436334677781199
518,0,0.3312968311559295
519,0,0.17076077259163808
520,0,0.6766250117109714
521,0,0.4496663006223443
522,0,0.5327546775555295
523,0,0.06409092952012849
524,0,0.5957073659386133
525,0,0.6244291690610209
526,0,0.6163872359671496
527,0,0.2809205995651248
528,0,0.4950898286005192
529,0,0.5372910212321852
530,0,0.41961880299367305
531,0,0.6539011544453693
532,0,0.4891004318520617
533,0,0.5297885201121112
534,0,0.5986949001440819
535,0,0.5596556562999593
536,0,0.481771391421955
537,1,0.502675146713226
538,0,0.4767112651897245
539,0,0.5910494908197567
540,0,0.4056183648873918
541,0,0.409264188418012
542,0,0.4158491171715172
543,0,0.29811217795216
544,0,0.528577069152697
545,0,0.29810913667271965
546,0,0.16329719745369187
547,0,0.3496653048627543
548,0,0.609584747971793
549,1,0.8202379386797692
550,0,0.6463490110238801
551,0,0.4510993898099461
552,0,0.3344067189867549
553,0,0.5718386146374113
554,0,0.7147621051094663
