Index,Labels,Loss
0,1,0.0356282037831175
1,1,0.0117190591453919
2,1,0.010960280749758475
3,1,0.01844266989693118
4,1,0.024058823102506375
5,1,0.0158298148099812
6,1,0.03938788035218291
7,1,0.4647008900693997
8,1,0.029338805875956667
9,1,0.033283361004948574
10,1,0.04445032329014321
11,1,0.16805018921424003
12,1,0.11125099391041407
13,1,0.09949938805803106
14,1,0.017031685713335184
15,1,0.029795123846809123
16,1,0.03240080949781134
17,1,0.016047189988573688
18,1,0.24563488380627793
19,1,0.09258757894831758
20,1,0.1532803739644341
21,1,0.03724043013467169
22,1,0.028092092048986904
23,1,0.027892272269818934
24,1,0.18046508221084465
25,1,0.22301092074132403
26,1,0.0510180644684387
27,1,0.19090582738581108
28,1,0.6224202590484721
29,1,0.20074251014468078
30,1,0.012014084907366338
31,1,0.026543684376384685
32,1,0.0042312615966421455
33,1,0.0072882846107374
34,1,0.024289823305309186
35,1,0.01397740133396771
36,1,0.012510015986813436
37,1,0.021670119267226215
38,1,0.016751002354426742
39,1,0.019057911883338996
40,1,0.008791434327362308
41,1,0.016225416966221463
42,1,0.03573967665974353
43,1,0.03049790631831524
44,1,0.021875208928529843
45,1,0.010455201353902484
46,1,0.039333991144023965
47,1,0.025793265738354866
48,1,0.03107640031194547
49,1,0.06736777280765976
50,1,0.019180821861171184
51,1,0.04191581118852971
52,1,0.03133070259553303
53,1,0.04199627216772651
54,1,0.019768146748789142
55,1,0.022951483929000503
56,1,0.03810809357004361
57,1,0.03823634328590365
58,1,0.08562355490733944
59,1,0.035773040156632706
60,1,0.018825299392105727
61,1,0.028621644815100884
62,1,1.0
63,1,0.04384065003982642
64,1,0.02628838203956122
65,1,0.018573121645602614
66,1,0.05142774460769241
67,1,0.07704063696124239
68,1,0.12183298545174275
69,1,0.18905735780817096
70,1,0.2776849174174675
71,1,0.027226805544436287
72,1,0.027267264067968727
73,1,0.059698098677185646
74,1,0.03183690429425627
75,1,0.0972662401128828
76,1,0.007614852036951424
77,1,0.013370700196352657
78,1,0.011087997141800074
79,1,0.015006716736655053
80,1,0.04324056986447166
81,1,0.019649991546437744
82,1,0.05466693115656253
83,1,0.0520007132630894
84,1,0.20641940221438698
85,1,0.03412205684108594
86,1,0.04654313428410485
87,1,0.09943291445199366
88,1,0.21831950002912856
89,1,0.020735787570939215
90,1,0.024745052925934256
91,1,0.034391440201271536
92,1,0.03479774389897584
93,1,0.2080582037768168
94,1,0.058980838997661926
95,1,0.16681704143291426
96,1,0.16823462359603045
97,1,0.01944951622743361
98,1,0.016301627668336635
99,1,0.049131299231381716
100,1,0.043847308792502884
101,1,0.03227296782155249
102,1,0.04033544366728597
103,1,0.016738723912510852
104,1,0.05269403986382361
105,1,0.033655034389098615
106,1,0.03457162082962002
107,1,0.023942306260246893
108,1,0.09146642853011064
109,1,0.11754877007884533
110,1,0.1015534493765483
111,1,0.03182268791786535
112,1,0.01571735632775538
113,1,0.01576831539217816
114,1,0.014867580334308562
115,1,0.016714588781944418
116,1,0.14886061209258117
117,1,0.1573715419201128
118,1,0.10888188559139018
119,1,0.49797411393193985
120,1,0.017948264382066714
121,1,0.025936352948828185
122,1,0.02814647578393293
123,1,0.009210856320057107
124,1,0.012076570113880915
125,1,0.013138376231669946
126,1,0.02378303976277379
127,1,0.02058506912621932
128,1,0.013479106053494993
129,1,0.029648056061728486
130,1,0.011714322378409532
131,1,0.030824457173362643
132,1,0.028540417314984527
133,1,0.057351414873252335
134,1,0.0194182266400626
135,1,0.046169965366630955
136,1,0.0190915151916411
137,1,0.026546107034538156
138,1,0.07630926387545015
139,1,0.0472932082524851
140,1,0.05285953120295042
141,1,0.025433913754608056
142,1,0.05848517762948974
143,1,0.05255256510642222
144,1,0.019280220107092034
145,1,0.014183253838436844
146,1,0.02537537205940763
147,1,0.022080395836818985
148,1,0.032053383692570936
149,1,0.02888866038636845
150,1,0.009106534899614277
151,1,0.020567389754250973
152,1,0.04808059362273676
153,1,0.011829811992639957
154,1,0.01688492233147139
155,1,0.19783474357347172
156,1,0.13166873744452787
157,1,0.09209050943651853
158,1,0.07812339117055801
159,1,0.015446956022304602
160,1,0.04899764684078518
161,1,0.03184473893387811
162,1,0.013397663943534801
163,1,0.004966535960673329
164,1,0.0162364761592928
165,1,0.014005454891648336
166,1,0.02148195949738842
167,1,0.022591107898165305
168,1,0.11834009241494992
169,1,0.0266776609963694
170,1,0.09145757963344198
171,1,0.09240726921046191
172,1,0.03732594191848038
173,1,0.018705027783101045
174,1,0.09894059535352051
175,1,0.03435086728547966
176,1,0.0434328375168096
177,1,0.03347984727806329
178,1,0.03306170105564291
179,1,0.09494863039112048
180,1,0.11423992886637681
181,1,0.12389227130082132
182,1,0.04645075078946161
183,1,0.052038333548401955
184,1,0.2142768934109802
185,1,0.046425017510735495
186,1,0.02060876106694468
187,1,0.022975140419943203
188,1,0.11905091646792741
189,1,0.12400810987772094
190,1,0.005536681180696286
191,1,0.021496640431363633
192,1,0.023192807828626705
193,1,0.08413383308767547
194,1,0.007148238097350134
195,1,0.035540862656838625
196,1,0.022489363488028883
197,1,0.020748303185446005
198,1,0.027394310601143553
199,1,0.013459362120130408
200,1,0.012734314670622509
201,1,0.03256438323935549
202,1,0.02131206499006925
203,1,0.028178455576546302
204,1,0.0375753795669146
205,1,0.020576686365076816
206,1,0.013424953306060444
207,1,0.013229796366495915
208,1,0.07536687396590912
209,1,0.06711196776046364
210,1,0.01169871070503452
211,1,0.02085395702834555
212,1,0.015434727123792414
213,1,0.006704612503755423
214,1,0.0826168114568291
215,1,0.0774062338914132
216,1,0.07676423782443736
217,1,0.0886308370223835
218,1,0.04155568949031519
219,1,0.045723232034153904
220,1,0.03674527652655106
221,1,0.3146809306941077
222,1,0.14779809119502513
