Index,Labels,Loss
0,1,0.01517035054748327
1,1,0.018324036599934902
2,1,0.0003600204070711975
3,1,0.010141719047389917
4,1,0.0003685180167934235
5,1,0.0016969124659165736
6,1,0.009275979512007041
7,1,0.14827883995950267
8,1,0.010888545005958334
9,1,0.0016302840507582818
10,1,0.0014092190574813625
11,1,0.0046934694905974945
12,1,0.0457513653828683
13,1,0.0337538025918579
14,1,0.002085900288600263
15,1,0.015389206887515444
16,1,0.025006357711826258
17,1,0.017428810098839644
18,1,0.03343730110653135
19,1,0.0025058753647978532
20,1,0.002250527675326181
21,1,0.023406405082737357
22,1,0.0068589349699217945
23,1,0.002980922362085259
24,1,0.046011760088879125
25,1,0.005864539447074872
26,1,0.021517212355917748
27,1,0.03863817333131223
28,1,0.08182686301254594
29,1,0.038204033650373684
30,1,0.007052529694435666
31,1,0.0021510489626428574
32,1,0.0004580420040952909
33,1,0.026242558756642907
34,1,0.02654787897310747
35,1,0.021406736067217276
36,1,0.002994510191578377
37,1,0.006954249073842705
38,1,0.006280613968224576
39,1,0.016792797453042296
40,1,0.0039404662644614225
41,1,0.00569181518765212
42,1,0.021836582420367238
43,1,0.003934211549377026
44,1,0.02327030714572108
45,1,0.004822331278473923
46,1,0.007074838568693435
47,1,0.0008716303917962971
48,1,0.039886516640683635
49,1,0.02120286352464817
50,1,0.002484698126038552
51,1,0.005432746685180065
52,1,0.009744787476113447
53,1,0.000645012350737728
54,1,0.009064547971840378
55,1,0.007716886778015603
56,1,0.0073430148847437775
57,1,0.02658925079840191
58,1,0.07067686145437621
59,1,0.010092819725764647
60,1,0.01203911806022495
61,1,0.0046976787366918805
62,1,0.2171816871060372
63,1,0.008955014748894782
64,1,0.0028985710965511347
65,1,0.001200462987645796
66,1,0.06187685123206667
67,1,0.037106705579969555
68,1,0.0394691487409905
69,1,0.09522402041711578
70,1,0.12963381995615414
71,1,0.00010610833676555112
72,1,0.0381602377053364
73,1,0.013926042941130772
74,1,0.014207875255289614
75,1,0.024528276343584413
76,1,0.017481818242299205
77,1,0.00258176777151347
78,1,0.0024617880421786745
79,1,0.018752153943558766
80,1,0.026865527033565647
81,1,0.016469256917734574
