loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,step
1.2305487300508509,1.0197426509609748,1.235410799574829,1.31620994166836,1.315488769759306,1.2305487300508509,1.0197426509609748,1.235410799574829,1.31620994166836,1.315488769759306,0
0.36625809685199345,0.6386012958630957,0.2978055040676839,0.2582542538364881,0.27320478853669894,0.36625809685199345,0.6386012958630957,0.2978055040676839,0.2582542538364881,0.27320478853669894,100
0.12922858669123816,0.43247118784935557,0.04852782570132761,0.017608334938528612,0.015417547927530015,0.12922858669123816,0.43247118784935557,0.04852782570132761,0.017608334938528612,0.015417547927530015,200
0.11540901735196352,0.3897108443638499,0.04481790638930723,0.014168908394355431,0.012249895613307549,0.11540901735196352,0.3897108443638499,0.04481790638930723,0.014168908394355431,0.012249895613307549,300
0.11329617058638379,0.39166230095137805,0.0475024496695675,0.010981388798295702,0.009227197549122058,0.11329617058638379,0.39166230095137805,0.0475024496695675,0.010981388798295702,0.009227197549122058,400
0.10850517646806918,0.3693342380318741,0.044233984255008504,0.010828146612766957,0.008609957488185284,0.10850517646806918,0.3693342380318741,0.044233984255008504,0.010828146612766957,0.008609957488185284,500
0.10708467694951278,0.3782393951981829,0.04310613743176332,0.009133462693972791,0.007180239922815701,0.10708467694951278,0.3782393951981829,0.04310613743176332,0.009133462693972791,0.007180239922815701,600
0.10273996769763215,0.35803190874839186,0.041877804036298,0.009061843716287273,0.0071365925620947195,0.10273996769763215,0.35803190874839186,0.041877804036298,0.009061843716287273,0.0071365925620947195,700
0.10424522422637117,0.3422895398424158,0.04236482584435186,0.00966130950389236,0.008117372793177625,0.10424522422637117,0.3422895398424158,0.04236482584435186,0.00966130950389236,0.008117372793177625,800
0.10442313670060888,0.3559512526531755,0.04126775846612174,0.009001587947171688,0.006690658885390935,0.10442313670060888,0.3559512526531755,0.04126775846612174,0.009001587947171688,0.006690658885390935,900
0.09893619433638666,0.344796851668368,0.04168043887699007,0.00898629382173949,0.006796180253676823,0.09893619433638666,0.344796851668368,0.04168043887699007,0.00898629382173949,0.006796180253676823,1000
0.09628781539382578,0.3261318186147161,0.043060324682421054,0.008614062348314936,0.006347585477243559,0.09628781539382578,0.3261318186147161,0.043060324682421054,0.008614062348314936,0.006347585477243559,1100
0.0986190302508101,0.32803784630598465,0.04110036196319016,0.008559919214735626,0.006196834570267725,0.0986190302508101,0.32803784630598465,0.04110036196319016,0.008559919214735626,0.006196834570267725,1200
0.09295123445983686,0.3223920696732714,0.04089814706246946,0.007860716626947697,0.005755581563191599,0.09295123445983686,0.3223920696732714,0.04089814706246946,0.007860716626947697,0.005755581563191599,1300
0.09925403381564368,0.340558251021793,0.04151358740176422,0.008566721962905187,0.006074927498783686,0.09925403381564368,0.340558251021793,0.04151358740176422,0.008566721962905187,0.006074927498783686,1400
0.10221937316161452,0.3462806683717602,0.03903138068063274,0.008655355919480866,0.006213692314592191,0.10221937316161452,0.3462806683717602,0.03903138068063274,0.008655355919480866,0.006213692314592191,1500
0.09343392492883731,0.31475569387811825,0.0402584217315415,0.009068553225122051,0.006344632160443069,0.09343392492883731,0.31475569387811825,0.0402584217315415,0.009068553225122051,0.006344632160443069,1600
0.09776673012901374,0.3259024595780444,0.04111178175380264,0.007861198985309374,0.005881448363938922,0.09776673012901374,0.3259024595780444,0.04111178175380264,0.007861198985309374,0.005881448363938922,1700
0.09144985679363644,0.31019203784353044,0.03821299583828537,0.008256421505176713,0.005772145323273029,0.09144985679363644,0.31019203784353044,0.03821299583828537,0.008256421505176713,0.005772145323273029,1800
0.09360884516069062,0.3165758284843737,0.042048521200972334,0.008035770180021044,0.00533751309040694,0.09360884516069062,0.3165758284843737,0.042048521200972334,0.008035770180021044,0.00533751309040694,1900
0.09415277380571357,0.316098552878937,0.0419501176416577,0.008341449468447375,0.005208116953713177,0.09415277380571357,0.316098552878937,0.0419501176416577,0.008341449468447375,0.005208116953713177,2000
0.09383390234442551,0.3118036110568599,0.040371876751286805,0.008341773321601333,0.005841594445884187,0.09383390234442551,0.3118036110568599,0.040371876751286805,0.008341773321601333,0.005841594445884187,2100
0.09236970418478706,0.31029641024774474,0.039363237049895944,0.00812921486293094,0.006135959144151244,0.09236970418478706,0.31029641024774474,0.039363237049895944,0.00812921486293094,0.006135959144151244,2200
0.09002544169633744,0.3107827576150245,0.03941791946063961,0.00826783853931739,0.005377753632866263,0.09002544169633744,0.3107827576150245,0.03941791946063961,0.00826783853931739,0.005377753632866263,2300
0.0851079916207036,0.28856460038398407,0.04094949232248296,0.00749768236108673,0.00507300750353254,0.0851079916207036,0.28856460038398407,0.04094949232248296,0.00749768236108673,0.00507300750353254,2400
0.09107945253431607,0.31089824857265796,0.04377188500779958,0.008342746668755105,0.00571885914388537,0.09107945253431607,0.31089824857265796,0.04377188500779958,0.008342746668755105,0.00571885914388537,2500
0.09082270502382425,0.31068581318196714,0.04216511700621349,0.007657567570828571,0.005226081915046336,0.09082270502382425,0.31068581318196714,0.04216511700621349,0.007657567570828571,0.005226081915046336,2600
0.08339028512266208,0.2793158966243642,0.04100027560100268,0.007565615114417845,0.004850087706047729,0.08339028512266208,0.2793158966243642,0.04100027560100268,0.007565615114417845,0.004850087706047729,2700
0.08787027754631138,0.29765091908174646,0.04098766218767931,0.007746690405035413,0.005087447252106886,0.08787027754631138,0.29765091908174646,0.04098766218767931,0.007746690405035413,0.005087447252106886,2800
0.08825103646407487,0.29649358419654975,0.04054345848125294,0.007944698541957283,0.005102630940985848,0.08825103646407487,0.29649358419654975,0.04054345848125294,0.007944698541957283,0.005102630940985848,2900
0.08649521680761671,0.29235503264549384,0.04077732104153799,0.007587290481273963,0.005097967634736396,0.08649521680761671,0.29235503264549384,0.04077732104153799,0.007587290481273963,0.005097967634736396,3000
0.08483868317208333,0.28826286881599067,0.04194864892026615,0.007653045996454607,0.0049882828120140065,0.08483868317208333,0.28826286881599067,0.04194864892026615,0.007653045996454607,0.0049882828120140065,3100
0.08479376022772417,0.28971146489977484,0.040802256278427984,0.007279106972416489,0.004501495343511566,0.08479376022772417,0.28971146489977484,0.040802256278427984,0.007279106972416489,0.004501495343511566,3200
