loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,step
1.0838502804115284,1.1564005395036772,1.0780975606428418,1.0871914427880718,1.0364990009676307,1.0838502804115284,1.1564005395036772,1.0780975606428418,1.0871914427880718,1.0364990009676307,0
0.19003754791611324,0.4488460574733496,0.12019375085309801,0.09273566099003389,0.08931684069966214,0.19003754791611324,0.4488460574733496,0.12019375085309801,0.09273566099003389,0.08931684069966214,200
0.10418879752484395,0.31121779666621086,0.05337971549012209,0.029546377426225307,0.022621543805079115,0.10418879752484395,0.31121779666621086,0.05337971549012209,0.029546377426225307,0.022621543805079115,400
0.09241261253891832,0.2722314569802071,0.048047181174756995,0.026452472601573736,0.019413600095480762,0.09241261253891832,0.2722314569802071,0.048047181174756995,0.026452472601573736,0.019413600095480762,600
0.08397000017481827,0.250280077494701,0.04532035218459037,0.0247930055920929,0.017387508923442284,0.08397000017481827,0.250280077494701,0.04532035218459037,0.0247930055920929,0.017387508923442284,800
0.0753884794591796,0.22249904555532818,0.042084450415370046,0.02225457557476046,0.015098360821536535,0.0753884794591796,0.22249904555532818,0.042084450415370046,0.02225457557476046,0.015098360821536535,1000
0.07596466705030197,0.21878210146370192,0.04116546535180165,0.021361339287748717,0.014575004238127054,0.07596466705030197,0.21878210146370192,0.04116546535180165,0.021361339287748717,0.014575004238127054,1200
0.06975930173936269,0.2061541236750195,0.03971927225311431,0.021285909332895602,0.01358190688492818,0.06975930173936269,0.2061541236750195,0.03971927225311431,0.021285909332895602,0.01358190688492818,1400
0.07042303979213957,0.20397701141514393,0.04051480110496289,0.020900181561602817,0.013644159426776561,0.07042303979213957,0.20397701141514393,0.04051480110496289,0.020900181561602817,0.013644159426776561,1600
0.06482194456371705,0.18602641172007678,0.03919129395837721,0.020686788246594073,0.013078142741986024,0.06482194456371705,0.18602641172007678,0.03919129395837721,0.020686788246594073,0.013078142741986024,1800
0.06500687187425941,0.1878164193857415,0.03936445250586418,0.02022285254458735,0.012897598584768511,0.06500687187425941,0.1878164193857415,0.03936445250586418,0.02022285254458735,0.012897598584768511,2000
0.06071757625885026,0.17541734099384723,0.037806018244280766,0.019558574804708653,0.011998677006663192,0.06071757625885026,0.17541734099384723,0.037806018244280766,0.019558574804708653,0.011998677006663192,2200
0.05850679468692045,0.1656802784173732,0.03780551884698319,0.01906888445317004,0.011485656648147137,0.05850679468692045,0.1656802784173732,0.03780551884698319,0.01906888445317004,0.011485656648147137,2400
0.055815070817599385,0.16074459213625272,0.03503898938123324,0.01834511095513804,0.010914460523072107,0.055815070817599385,0.16074459213625272,0.03503898938123324,0.01834511095513804,0.010914460523072107,2600
