Index,Labels,Loss,Isolation,Dist0nn,Dist1nn,Dist2nn,Dist3nn,Dist4nn,Dist5nn,Dist6nn,Dist7nn,Dist8nn,Dist9nn,Dist10nn,Dist11nn,Dist12nn,Dist13nn,Dist14nn,Dist15nn,Dist16nn,Dist17nn,Dist18nn,Dist19nn,Dist20nn,Dist21nn,Dist22nn,Dist23nn,Dist24nn,Dist25nn,Dist26nn,Dist27nn,Dist28nn,Dist29nn,Dist30nn,Dist31nn,Dist32nn,Dist33nn,Dist34nn,Dist35nn,Dist36nn,Dist37nn,Dist38nn,Dist39nn,Dist40nn,Dist41nn,Dist42nn,Dist43nn,Dist44nn,Dist45nn,Dist46nn,Dist47nn,Dist48nn,Dist49nn,LOF0nn,LOF1nn,LOF2nn,LOF3nn,LOF4nn,LOF5nn,LOF6nn,LOF7nn,LOF8nn,LOF9nn,LOF10nn,LOF11nn,LOF12nn,LOF13nn,LOF14nn,LOF15nn,LOF16nn,LOF17nn,LOF18nn,LOF19nn,LOF20nn,LOF21nn,LOF22nn,LOF23nn,LOF24nn,LOF25nn,LOF26nn,LOF27nn,LOF28nn,LOF29nn,LOF30nn,LOF31nn,LOF32nn,LOF33nn,LOF34nn,LOF35nn,LOF36nn,LOF37nn,LOF38nn,LOF39nn,LOF40nn,LOF41nn,LOF42nn,LOF43nn,LOF44nn,LOF45nn,LOF46nn,LOF47nn,LOF48nn,LOF49nn
0,0,0.305098971,0.540158349,0.1928198,0.137755728,0.136572172,0.132129023,0.127325589,0.118841928,0.111405606,0.111720546,0.116597491,0.121950769,0.127213411,0.132522873,0.137444425,0.142773115,0.146833045,0.150202238,0.153547705,0.156489879,0.159606636,0.161270814,0.163839096,0.166489973,0.168999956,0.171022511,0.17283353,0.174487526,0.176030938,0.177724045,0.17931098,0.180771815,0.182099483,0.182906322,0.184106499,0.18545362,0.187249735,0.188891396,0.190441398,0.191896449,0.193267226,0.194574199,0.196254262,0.197818042,0.199353203,0.20080147,0.202134668,0.203380476,0.204559344,0.205676494,0.207038003,0.208292815,0.1928198,0.120987025,0.139197338,0.160185882,0.114416877,0.057937714,0.080033686,0.069180176,0.091190421,0.118261768,0.11421826,0.127994023,0.122560309,0.123026941,0.105529403,0.123386602,0.122759459,0.134990846,0.133144732,0.139406438,0.137491689,0.129115449,0.131183658,0.137446077,0.131739843,0.139110671,0.135016572,0.139623647,0.13368701,0.126091731,0.126854174,0.123116647,0.119933632,0.124960909,0.121996502,0.123621332,0.127279202,0.127102966,0.128968957,0.128761666,0.130296077,0.137355622,0.133004098,0.131134815,0.130009835,0.12921585,0.130607112,0.127929014,0.128903576,0.134072727
1,0,0.24040749,0.381787196,0.134149246,0.068892042,0.072619152,0.087776434,0.089949768,0.079296841,0.080369812,0.082709804,0.084198226,0.088695717,0.093178948,0.096738597,0.100516137,0.104795656,0.109897494,0.114551608,0.118625353,0.122448614,0.125698641,0.127758499,0.130664886,0.133178494,0.135214303,0.136931511,0.139038303,0.14091675,0.142510383,0.144091668,0.145692498,0.147178156,0.148623941,0.149430422,0.150374001,0.151460284,0.153106582,0.154613246,0.155957559,0.157195583,0.158444506,0.15957542,0.160702955,0.161824523,0.162841139,0.163824229,0.164700643,0.165613715,0.166414982,0.167225276,0.168140375,0.168990418,0.134149246,0.32134399,0.126914378,0.09151093,0.100918518,0.096805397,0.065432331,0.063008554,0.082677431,0.099072884,0.081831932,0.097367936,0.099934304,0.09085421,0.08094801,0.093194322,0.100415386,0.107565181,0.108904271,0.100959856,0.095328578,0.087790012,0.085346029,0.092489889,0.092266661,0.092965435,0.090575235,0.098899609,0.089820525,0.085664884,0.084805769,0.083480219,0.085827814,0.086486217,0.090927299,0.092983995,0.097009928,0.093983065,0.097659208,0.097065529,0.097164324,0.101396212,0.103462467,0.100740137,0.098428644,0.096960918,0.098718286,0.097473686,0.093821867,0.09713505
2,0,0.217298536,0.386533168,0.134149246,0.091407891,0.082349305,0.091055828,0.09397731,0.086363103,0.081075699,0.076410734,0.077415943,0.080793704,0.084456081,0.087015861,0.091493149,0.095716542,0.098876222,0.101589548,0.104224914,0.106473513,0.108630894,0.109439261,0.111436091,0.113455046,0.115187301,0.116375993,0.117543739,0.119149896,0.120540654,0.121952628,0.123199865,0.124270137,0.125304205,0.125738995,0.126218848,0.126941464,0.128249557,0.129373134,0.130453419,0.131565205,0.13263736,0.133669504,0.134740303,0.135754082,0.136673078,0.13760213,0.138454583,0.139237102,0.139888314,0.140564679,0.141436556,0.142203517,0.134149246,0.120713647,0.117167489,0.076467001,0.108763346,0.069953467,0.097865564,0.090324721,0.088848761,0.106573875,0.085864025,0.074979547,0.072194272,0.070641996,0.064674522,0.07944392,0.083940799,0.092254805,0.099932289,0.097992419,0.083395143,0.078812233,0.073371316,0.072407366,0.074791586,0.080351563,0.073009121,0.077290823,0.075284339,0.07759567,0.081119649,0.07871485,0.076224621,0.075891381,0.076006577,0.074811961,0.077168401,0.073281965,0.0741018,0.071922733,0.070568231,0.071421044,0.069899199,0.071012215,0.069519157,0.071569067,0.073071608,0.071718974,0.069393087,0.073164103
3,0,0.156762177,0.320422749,0.237772822,0.182869986,0.176013876,0.169648534,0.159445025,0.139323103,0.12544513,0.115678378,0.111878967,0.11148323,0.111697875,0.111296129,0.111253283,0.111691215,0.111537592,0.111144418,0.112298564,0.112757541,0.114079332,0.114240888,0.115472499,0.116534245,0.117318083,0.117830736,0.11835705,0.118861007,0.119160203,0.119547398,0.120062946,0.120636311,0.121199678,0.12131321,0.121471736,0.121752142,0.122615803,0.123343789,0.12397247,0.124632674,0.125408395,0.126129679,0.126729253,0.127289242,0.127776694,0.128206307,0.128613439,0.129101737,0.12947485,0.129845775,0.130218615,0.130467481,0.237772822,0.289960005,0.290508772,0.183995889,0.111879121,0.089062559,0.059348349,0.057154611,0.061537897,0.082668111,0.060706538,0.065256902,0.066322457,0.06554798,0.077379306,0.080999855,0.080342735,0.0768508,0.077694391,0.074212201,0.070061572,0.066911123,0.069793126,0.072119324,0.067670789,0.071290867,0.067588509,0.070204398,0.064956622,0.062663757,0.064260178,0.064320994,0.066369853,0.066448356,0.06240968,0.060599943,0.059892732,0.05363674,0.052329599,0.054357379,0.057207701,0.059686775,0.059635391,0.058786194,0.056016748,0.055900628,0.05409227,0.054899794,0.053775126,0.054982796
4,0,0.119150742,0.234957136,0.267072269,0.1802637,0.165454116,0.160331703,0.15191636,0.133042578,0.118616461,0.108769262,0.102278247,0.098714973,0.099356125,0.100006522,0.100917855,0.102163657,0.103192641,0.103785644,0.104105675,0.104158824,0.104183642,0.103411748,0.103781768,0.104039178,0.104096755,0.103882261,0.10381773,0.104115927,0.104190747,0.104546068,0.104853849,0.105069418,0.105268853,0.105012731,0.104690641,0.104604213,0.105174233,0.105630333,0.106147095,0.106610288,0.107026563,0.107364642,0.107615228,0.107778798,0.108123248,0.108411836,0.108589928,0.108700354,0.108732613,0.108740363,0.108793369,0.108726803,0.267072269,0.277221703,0.212563729,0.139470073,0.148393801,0.114656026,0.132800138,0.101355801,0.099946942,0.116634063,0.081930359,0.065880851,0.058897287,0.067070108,0.068924208,0.076577722,0.088292518,0.083273056,0.089118238,0.0854418,0.085801784,0.076494951,0.072871998,0.07307062,0.071766831,0.072759172,0.071436652,0.071314503,0.067060424,0.06144965,0.061245456,0.062686166,0.060899591,0.057471697,0.053617534,0.05428424,0.052211959,0.049626251,0.048890213,0.047384696,0.047154271,0.047448094,0.045649083,0.044716288,0.04291803,0.043221936,0.040527119,0.037407021,0.03473189,0.0348153
5,0,0.122367172,0.143664922,0.23787545,0.181518988,0.17463079,0.168871605,0.159138313,0.139674402,0.130267867,0.122675338,0.117383664,0.114733346,0.113483585,0.111710048,0.110946071,0.110278635,0.109480163,0.108349497,0.108429253,0.107859974,0.107614711,0.106302622,0.106623442,0.10692926,0.107193002,0.107135352,0.107186549,0.107274287,0.107242403,0.107438134,0.107648482,0.107767421,0.107958143,0.10762284,0.107336278,0.107376985,0.108042063,0.108900109,0.10968353,0.110461284,0.111224865,0.111911856,0.112509911,0.113075568,0.113466649,0.113867413,0.114274975,0.114601653,0.114894041,0.115152586,0.115407517,0.115537591,0.23787545,0.252757644,0.175281647,0.162001402,0.166420167,0.125895413,0.116498977,0.107184731,0.114212193,0.147139829,0.152877423,0.1359538,0.117537823,0.11567096,0.103454264,0.095812768,0.095231147,0.091224698,0.089809922,0.087857001,0.081233369,0.074712361,0.078816422,0.077779122,0.077501963,0.075452801,0.073157958,0.075470094,0.071269535,0.067979786,0.069546116,0.069077659,0.070539747,0.071821925,0.071407014,0.069358039,0.069310144,0.065750262,0.064919919,0.063877393,0.061682027,0.061618713,0.058321504,0.056453691,0.053482635,0.052691096,0.049714553,0.046847908,0.044282713,0.043458298
6,0,0.077737335,0.30460721,0.214972333,0.144643717,0.130632538,0.119302722,0.111089588,0.094146981,0.081236957,0.072642205,0.067661992,0.066098028,0.065877164,0.065070722,0.064582737,0.064885898,0.065389618,0.065836957,0.066529911,0.066470216,0.066494819,0.065411158,0.065662404,0.065807065,0.065702442,0.065856466,0.066056712,0.066320654,0.066978945,0.067817675,0.068541273,0.069260544,0.069921627,0.070033206,0.069995338,0.070240345,0.071195797,0.072183967,0.073099136,0.073991733,0.074781781,0.075542095,0.076253415,0.077253399,0.078127377,0.078976041,0.07970516,0.08037192,0.081040367,0.081806361,0.082598396,0.083289437,0.214972333,0.181311214,0.16188163,0.188260163,0.148509822,0.114329574,0.110441932,0.1036333,0.10780884,0.11890039,0.095248937,0.09628115,0.090572284,0.08549228,0.079908371,0.077029328,0.083206368,0.086457908,0.092069348,0.087553189,0.079004205,0.071837589,0.066973332,0.062632511,0.059917965,0.05686629,0.051378171,0.049695179,0.039945915,0.034555117,0.036882703,0.038133985,0.03852524,0.039176473,0.03719824,0.035544453,0.032878392,0.028020166,0.027933561,0.027505426,0.028427913,0.029336377,0.027757191,0.027430406,0.026780067,0.026890447,0.025202011,0.026402297,0.027103859,0.026851992
7,0,0.049688241,0.271077157,0.184283198,0.107506083,0.107186221,0.106202052,0.099746686,0.079952335,0.064062367,0.052167519,0.042614038,0.037199413,0.033097792,0.029700768,0.02771704,0.027284399,0.027164062,0.02675588,0.026497613,0.025909256,0.025728138,0.024241506,0.024131211,0.024344,0.024643949,0.024635691,0.024708058,0.024969277,0.025006477,0.025258486,0.02543464,0.025951468,0.026981361,0.027344675,0.028185605,0.029155798,0.03087329,0.032402985,0.034165929,0.035842647,0.037410248,0.038867865,0.04016907,0.041312734,0.042279074,0.043239008,0.044170159,0.045107258,0.046115934,0.047087349,0.048005108,0.048938618,0.184283198,0.237749498,0.122549922,0.101297366,0.142640849,0.08126124,0.048366184,0.047174201,0.050807376,0.072457499,0.062287344,0.038704903,0.035480353,0.037246936,0.037203674,0.038536704,0.043300686,0.039034932,0.044763566,0.054143965,0.041280633,0.037559748,0.034666107,0.04158487,0.044537407,0.045660323,0.044537861,0.042232313,0.033465237,0.030424098,0.031628315,0.03367606,0.035338054,0.035180777,0.034786042,0.036160946,0.034869426,0.031968944,0.032045184,0.034330763,0.035383181,0.038331089,0.038672628,0.037608045,0.037736826,0.036344391,0.034542206,0.037582293,0.034886529,0.035885159
8,0,0.094344758,0.3656817,0.184283198,0.125546015,0.117141397,0.116890186,0.111348264,0.094367461,0.08056278,0.069928967,0.061823189,0.057716422,0.055041225,0.05248468,0.051303374,0.050681196,0.049558233,0.048822071,0.047991695,0.046652784,0.045431651,0.043294064,0.043039564,0.042834515,0.042633544,0.042444035,0.043233773,0.043908947,0.044499914,0.045215762,0.045898604,0.046437207,0.046968754,0.046999283,0.046908619,0.047061576,0.047888109,0.04896023,0.049939885,0.050883747,0.051856489,0.052907973,0.054034538,0.055033471,0.055824559,0.056757284,0.057700571,0.058553938,0.059290631,0.060275403,0.061215295,0.06203985,0.184283198,0.150265238,0.128776348,0.07750709,0.140899914,0.068168113,0.05078765,0.046896322,0.051652973,0.072152496,0.043632416,0.039304566,0.031765395,0.042200369,0.051179955,0.05400817,0.060595402,0.052573592,0.06137276,0.060058712,0.053872665,0.046515853,0.043741887,0.04364505,0.041631238,0.042679613,0.041415204,0.044676383,0.038436296,0.03793189,0.042545897,0.041178957,0.04171055,0.042159095,0.039508905,0.037543003,0.03325523,0.0325324,0.030325851,0.032308769,0.033979842,0.035733489,0.034895399,0.034414262,0.035012793,0.034716925,0.037232233,0.037013184,0.035276065,0.036417406
9,0,0.052937582,0.227301233,0.23622604,0.151892831,0.127857123,0.113502801,0.101854053,0.079281085,0.063076459,0.050736812,0.041489209,0.038111058,0.035339658,0.032726405,0.030753443,0.02931095,0.027740024,0.027095659,0.026766631,0.025773146,0.025672344,0.024938243,0.025466522,0.026125685,0.02656787,0.027159675,0.027900052,0.028552125,0.028977753,0.029420762,0.030511384,0.031573073,0.032689674,0.033297192,0.033837647,0.0346004,0.03597628,0.037337371,0.038793059,0.040133352,0.041371409,0.042498017,0.043603355,0.044571546,0.045448568,0.046246079,0.046884206,0.047641447,0.048354819,0.04918129,0.049973159,0.050726189,0.23622604,0.18945262,0.08659948,0.153321829,0.140244114,0.128353021,0.112937714,0.091158052,0.091356939,0.080285747,0.073635983,0.071222816,0.06643227,0.062991791,0.058232571,0.054152134,0.05197599,0.046343516,0.043668353,0.045396186,0.048999071,0.036994087,0.038421636,0.040971725,0.042344737,0.047412828,0.041120541,0.043495816,0.037538934,0.034508538,0.039810318,0.042645919,0.047543804,0.049750887,0.047327876,0.051673783,0.052109103,0.049840946,0.048938697,0.046727117,0.049384151,0.055319075,0.055569562,0.055739556,0.057581936,0.055869717,0.053771176,0.052285379,0.050277221,0.05046762
