,0
0,0.8788356764997615
1,0.8345027078607672
2,0.41376570607417157
3,0.5276423502667075
4,0.9703569542602948
5,0.7319260927132666
6,0.5512770795987387
7,0.9985926546503572
8,0.804847600962003
9,0.36362957522976497
10,0.7457188577199172
11,0.38550604286686774
12,0.45016775823801475
13,0.8650278519677309
14,0.2179988560221761
15,0.04627921150110352
16,0.9119710068425712
17,0.8870374366911914
18,0.6442157026446308
19,0.3219225297605396
20,0.9521916590901268
21,0.751132744398328
22,0.14326766121843662
23,0.7182136032709886
24,0.7846860203045254
25,0.26271517716646625
26,0.8291172569222939
27,1.0
28,0.5192114787426206
29,0.86301982503623
30,0.2386365314303221
31,0.5995231793316518
32,0.4430310344427445
33,0.890059939397
34,0.2815969175282296
35,0.6920005367812768
36,0.19217398056579488
37,0.16010490974664718
38,0.3293503881729815
39,0.8517841864002101
40,0.7188619560751399
41,0.8153054707087931
42,0.9210002905129089
43,0.43045840789212286
44,0.47985123409088754
45,0.9431957324336796
46,0.16337825217272928
47,0.47043419728504293
48,0.16140574725556733
49,0.48547618430402206
50,0.8497022549212646
51,0.5789025234180002
52,0.23626342219652993
53,0.1883851073045835
54,0.9348214773881499
55,0.27738721411759376
56,0.47412225542448416
57,0.8669249025882563
58,0.5409400550314931
59,0.35911780766994394
60,0.9562402903558558
61,0.37897783054724643
62,0.7856313441015857
63,0.8063466843740681
64,0.3910642328562276
65,0.2588506747663792
66,0.45623451272996063
67,0.24277447018984447
68,0.4373225789155558
69,0.7665448093193532
70,0.21289661156829376
71,0.32962289736798717
72,0.4669649628893902
73,0.7663485515008202
74,0.28183749410051145
75,0.07021729116590815
76,0.08530655619911841
77,0.056712016185848306
78,0.027010181003453076
79,0.03229870885024441
80,0.04193400859545348
81,0.03237946695734586
82,0.048352230787524056
83,0.03725473236863693
84,0.05309489077185952
85,0.027597409188638008
86,0.02568144209409905
87,0.025807221896270542
88,0.0426335518312164
89,0.03623467626687383
90,0.06763253310946837
91,0.029041369341655358
92,0.055694911346790804
93,0.03178395654017668
94,0.03346734716011594
95,0.12429909823608531
96,0.12040538169297287
97,0.09923345303595192
98,0.09919092762620989
99,0.07545230686282922
100,0.08178468167269293
101,0.06766259320415127
102,0.0877096071418994
103,0.07058788264286335
104,0.15641904828193345
105,0.4821121561276043
106,0.08420720407018918
107,0.06495815555947002
108,0.0625785224147185
109,0.053910296922807285
110,0.08391997579457945
111,0.045464232806834835
112,0.037687039255883514
113,0.03133354544735334
114,0.3433520413951898
115,0.09586893438006143
116,0.08437996488790624
117,0.033964771109458516
118,0.01451698704557138
119,0.026666985774859545
120,0.06457444722233534
121,0.010522202293708564
122,0.06227144398610467
123,0.06575493495946007
124,0.05027036565955549
125,0.03923875256913198
126,0.1252498026091996
127,0.06472384697316594
128,0.0915785202906574
129,0.03278970269033896
130,0.4672855002933266
131,0.036269700086591646
132,0.04348968563373521
133,0.05530774580309839
134,0.06415102692984036
135,0.06949469334561909
136,0.055203700025401446
137,0.06481238898170592
138,0.03022965553814592
139,0.05146437352355606
140,0.1576953626112195
141,0.2794034669953665
142,0.037814722138284705
143,0.074079556796566
144,0.08220871018550303
145,0.06095745743715976
146,0.025973854870020466
147,0.035535925961500084
148,0.03966982176700403
149,0.08430131373194455
150,0.06725899615984111
151,0.5892514398061269
152,0.015069201514315525
153,0.04545374838089486
154,0.04361791070197969
155,0.083522201260261
156,0.05332716607502654
157,0.05946969069117996
158,0.20769435230526284
159,0.21997448762916338
160,0.0899126295700741
161,0.10313799436865524
162,0.044145410664442705
163,0.055009200504370755
164,0.09725204525731741
165,0.07076902217953338
166,0.029640265759006874
167,0.028392529769659645
168,0.05689019812699167
169,0.06527896867622233
170,0.030024146190364944
171,0.05627669111686367
172,0.02312062015410249
173,0.06807247829456295
174,0.013228655083904424
175,0.12182082830996342
176,0.050210108067342864
177,0.0738072064418061
178,0.0768506874996264
179,0.14682434659058527
180,0.06999609144434625
181,0.0373874918866241
182,0.05401674112553832
183,0.0820672548760836
184,0.015068635118184688
185,0.06594961223205911
186,0.1331155368350752
187,0.07952978530906239
188,0.08044644985404112
189,0.07110183765630355
190,0.046830180706565895
191,0.1609641990214602
192,0.1241868286969882
193,0.1578794833919061
194,0.07649881783056899
195,0.06684076238630614
196,0.32237015598787994
197,0.06585516688651649
198,0.059369430281896084
199,0.04105947076844614
200,0.04601442796307563
201,0.031888144956857975
202,0.08192457494151503
203,0.04814940189393227
204,0.07779855433017753
