,0
0,1.0
1,0.6339163620155615
2,0.7363248351356372
3,0.840425952516123
4,0.7149295342223186
5,0.3600802729248459
6,0.5124381185713347
7,0.4131400903058326
8,0.4394024638572891
9,0.7685290334421465
10,0.0702218415586752
11,0.0963754802976473
12,0.15405771687992353
13,0.14037414136491067
14,0.2534634974437758
15,0.05004914555595747
16,0.0767588065112214
17,0.06919189330474292
18,0.03854847102367914
19,0.02124025559388762
20,0.038783566424476786
21,0.1716194578953956
22,0.3318413877338142
23,0.29546126811409007
24,0.3240507524371319
25,0.28455777965004725
26,0.1840167900190467
27,0.0569648090788938
28,0.7937695079345052
29,0.040215683083184114
30,0.5415892963186714
31,0.008460911006028454
32,0.25828444434457465
33,0.0
34,0.11212204826424617
35,0.22432642846239007
36,0.03383309966769737
37,0.05560110273861947
38,0.25916068041655477
39,0.12327085160986252
40,0.1868031009290904
41,0.04830937940246376
42,0.0468445709197036
43,0.20034159245946012
44,0.034692122053333205
45,0.4472132451989297
46,0.08218801089606637
47,0.11418123468642577
48,0.09722210962308794
49,0.07353473346961777
50,0.0883747914026504
51,0.10548325907733332
52,0.1221524107859573
53,0.16582245312776445
54,0.642410685133112
55,0.13963251737064286
56,0.2670133428970007
57,0.05008560372564988
58,0.4615449964600795
59,0.13018472149945606
60,0.13139299278439753
61,0.13067246502812505
62,0.05692007320179726
63,0.29814679627960977
64,0.06978019288773878
65,0.21890105518152692
66,0.143232944328329
67,0.039755662614815515
68,0.1585069842729286
69,0.25545571667615113
70,0.03946885814597693
71,0.04868230954005178
72,0.09573144686565767
73,0.2157600227177555
74,0.2935962184729707
75,0.11227776104693392
76,0.08376960397372524
77,0.14291446162186774
78,0.5472580512256509
79,0.9727752476801562
80,0.06244462503076484
81,0.11798982509038897
82,0.012891798428110625
83,0.4107094086033141
84,0.05580175908187966
85,0.14562150052721623
86,0.20100573282591966
87,0.08611906067419009
88,0.14995105718576418
89,0.18645509361344323
90,0.09348202010812699
91,0.08652354101428378
92,0.18427144643872492
93,0.2073205734682652
94,0.3112780963292419
95,0.4624324812134121
96,0.3450062691667837
97,0.13273982294218983
98,0.12209441227157927
99,0.21270521967007858
100,0.04686942337064487
101,0.1101680383161228
102,0.04690352002714692
103,0.2761782340139594
104,0.48594612629036676
105,0.03923161968121961
106,0.06564966950004691
107,0.06227679675042905
108,0.10169483776570787
109,0.2207098799982921
110,0.25313343283756135
111,0.012840184787511895
112,0.102423371280594
113,0.14784096323706772
114,0.08401773305094022
115,0.08414244925409989
116,0.06478802423813337
117,0.05366520757742022
118,0.2754613260835967
119,0.10331315859097334
120,0.16338846632213466
121,0.12204651508358469
122,0.2798978533561665
123,0.28999209057103387
124,0.16266823963579904
125,0.06842153139495963
126,0.3224518931458263
127,0.06023750183233465
128,0.16465084409918543
129,0.2979455670923149
130,0.16288658817130816
131,0.18058874073663592
132,0.12118384484821093
133,0.36370271685276223
134,0.12433120318727538
135,0.019334386146271747
136,0.031985017225135234
137,0.13861810235873342
138,0.09661188005873295
139,0.07634622888032928
140,0.15902354906429822
141,0.2703454980104526
142,0.04461952484810842
143,0.13325419837979283
144,0.3584712691732853
145,0.1261972215619058
146,0.10694926613814236
147,0.05688987245251426
148,0.16702028943970748
149,0.1680907236779794
150,0.1292495984775323
151,0.1404418420821801
152,0.13683740086828985
153,0.42833083440262104
154,0.07575062791281394
155,0.5707114959482705
156,0.10174816609036044
157,0.09092232627937581
158,0.0546013539946156
159,0.04800179951910891
160,0.09600193456474099
161,0.17793285182067642
162,0.1685241406211077
163,0.12323807367347094
164,0.07173757956610481
165,0.1206684730247981
166,0.011180604278280423
167,0.12804216444849656
168,0.15729221362335563
169,0.30707233310170523
170,0.21608589043671148
171,0.1754373848414441
172,0.0601333998745882
173,0.20074926671688895
174,0.05194455750433427
175,0.18677781461840343
176,0.4835718540631233
177,0.18258915824854202
178,0.14690154671912575
179,0.5276026591869714
180,0.22494086759267773
181,0.14533447596375082
182,0.08362360070532292
183,0.019815554917434572
184,0.021449534854042187
185,0.08879484379971789
186,0.09168330058601497
187,0.11097169105547837
188,0.20543403567650315
189,0.0993134602212379
190,0.059014368123325535
191,0.09762535487958782
192,0.06572087526183248
193,0.16719686334193476
194,0.17881553165252959
195,0.08784919807917126
196,0.04515473417626915
197,0.2509725562100295
198,0.03467048415359846
199,0.18970489472599258
200,0.060231212043585905
201,0.15408617709618544
202,0.08385961665691799
203,0.2222584218263695
204,0.1237517281244871
205,0.1363075717335776
206,0.04591823245602951
207,0.2820575947773468
208,0.14057020887521002
209,0.22215306186206854
210,0.042282721209688706
211,0.010322687062635208
212,0.27807413992197205
213,0.04908836909406955
214,0.01649942782327794
215,0.17232701891593702
216,0.08129985104678696
217,0.2795928814788128
218,0.6177680334061044
219,0.18188455741288362
220,0.1077817001384588
221,0.12615252629427776
222,0.07276228179121598
223,0.30524890480543565
224,0.13245865987347585
225,0.06056105842552747
226,0.07940801244613217
227,0.10961016937447257
228,0.3290848420088831
229,0.09536545076662871
230,0.3931871443482554
231,0.02798134682932168
232,0.075580240443823
233,0.09559127291210726
234,0.0989972259011241
235,0.12403601328178519
236,0.03726146093302169
237,0.06593698610460644
238,0.08749217407704073
239,0.060178123597607054
240,0.085280167918434
241,0.08533607157884286
242,0.23811893467760198
243,0.1968805341722248
244,0.06381695765058348
245,0.10098985808075513
246,0.042451086108742694
247,0.27039356143711
248,0.21957600763707827
249,0.06449801208355972
250,0.24538040650579618
251,0.060055952287050345
252,0.06282440421750325
253,0.048866855350664824
254,0.3928700870385567
255,0.045144611266581154
256,0.09855598953572801
257,0.3482505924687989
258,0.18414462534995488
259,0.07786003476965835
260,0.05971891474127773
261,0.12038688743950382
262,0.07176536610752896
263,0.12421019025482812
264,0.05534879617075811
265,0.049034373607138006
266,0.06386456192989391
267,0.09020304517080918
268,0.07371220391302762
269,0.20428663079254136
270,0.13004622427834714
271,0.20975203108597723
272,0.07581998684232212
273,0.11090837881883714
274,0.12563582784000596
275,0.24177145664367963
276,0.1148598245741399
277,0.09931694633596153
278,0.0654476077098747
279,0.24295200033208458
280,0.23121215317518484
281,0.08439184703072436
282,0.09279562224305055
283,0.21937042736087284
284,0.1536239033580321
285,0.038648476371512655
286,0.12583851920109904
287,0.3390615223004991
288,0.10657142175791974
289,0.12712449213457566
290,0.2554877813469554
291,0.1110194568092797
292,0.27609844848836185
293,0.20914805209359105
294,0.3737256420347997
295,0.2240591965418072
296,0.0769873575205204
297,0.14336035423457397
298,0.12396637670632417
299,0.050879455209209674
300,0.023044797585306493
301,0.10171538848403125
302,0.09066684059967973
303,0.04825213351187078
304,0.32186668729711065
305,0.42134931996833
306,0.11397676439439482
307,0.03912076959867762
308,0.057933186696543716
309,0.466053627445231
310,0.1416341873154388
311,0.0756473491228947
312,0.13039711012668237
313,0.14886568673136646
