-3.948023254,-2.208016609,-3.418419858,-0.490657928,-14.59612631,9.444568614,13.31133611,-2.793998229,-0.321454135,-0.710667903,1.268314219,-1.511199708,-0.319584496,-1.755544715,-0.295391585,2.373084973,-0.199299139,-1.374457706,1.459225141,-5.328823987,-1.954991567,1.132823095,0.070543292,0.098505807,-0.061467233,-0.164414224,1.819554731,-1.16493749,2928.58,0
1.37938886,-0.149443225,-0.674389804,-1.74689554,-0.015558637,-0.99476086,0.23517913,-0.181062425,0.836896941,-0.821121938,0.783780218,0.606412217,-0.884728517,0.904142579,0.87903933,-0.270589555,-0.507990159,0.195101733,1.632737617,-0.120839836,-0.356950823,-1.023439995,-0.034168109,-0.554686273,0.537737433,-0.250419109,-0.036593847,-0.013431844,1,0
1.187113512,-0.943974113,0.46174618,-0.659055811,-1.184088187,-0.518606553,-0.649903924,-0.157910488,-0.606375505,0.546170263,-0.635714291,-0.477573176,0.951937764,-0.456139195,0.983341318,1.490104328,-0.090937416,-0.916970121,0.464346549,0.38585797,0.34909584,0.704268546,-0.258594527,-0.057980167,0.490906897,-0.088719289,0.005841907,0.039845752,134,0
1.192569021,0.341936917,0.285005365,1.132434485,-0.220406476,-0.937748269,0.313198754,-0.289643132,-0.151807308,-0.023061083,-0.244473288,0.650593208,0.868668668,0.222935645,0.827872121,0.011543701,-0.474457924,-0.252837921,-0.385505162,-0.033295935,0.053916672,0.183491962,-0.133166041,0.423069494,0.706905563,-0.334234433,0.014286238,0.026949887,31.46,0
-0.463441939,0.927609299,1.150332293,0.919850727,-0.092954478,-0.65140288,1.025203223,-0.243091796,-0.571061574,-0.144855132,-0.549883634,-0.258537528,-0.167515212,0.347352217,1.059822377,-0.296803504,-0.195359064,0.138431501,0.43449579,-0.030326199,0.164451186,0.486998428,-0.118030906,0.395834527,-0.265676497,-0.344983697,0.074327196,0.149868795,81.46,0
-0.870610532,1.064629597,1.235581056,0.070032053,-0.580859813,-0.654667941,0.281563546,0.554451111,-0.373204223,-0.563385793,-0.291282347,-0.507087801,-1.488165342,0.809550336,1.204650879,0.010051387,0.256157507,-0.67203793,-0.46994951,-0.08246017,-0.135323636,-0.557005507,0.195578613,0.334933737,-0.324376298,0.087187066,0.136071854,0.056984706,34.99,0
-0.38127145,-2.969584296,0.18108006,1.155826336,-2.106871914,-0.216888915,0.319960435,-0.081270481,1.097384342,-0.594711511,-0.899558476,-0.602249142,-1.566490074,0.231446759,1.006559317,0.493881572,-0.158360677,0.377796956,-0.378877837,1.479375976,0.565446812,-0.164365206,-0.751729883,0.461553001,-0.059702772,0.618201026,-0.171702513,0.160688343,830.55,0
-1.642452013,0.978451282,1.893787266,1.07377787,-0.919048246,0.184649148,-0.961998217,1.202413657,-0.108587085,-0.848046676,-1.035186947,-0.311058011,-1.1875504,0.610833677,1.20483014,-0.096695006,0.59049985,0.114402013,0.179696105,-0.322524832,0.156416497,0.21930747,-0.246396766,0.061092173,0.104220856,-0.242204803,-0.193691958,-0.125065792,1,0
1.216921975,0.388147168,0.554886695,1.102225873,-0.338348706,-0.877002529,0.16820956,-0.216020644,-0.064774341,-0.044444664,-0.193652143,0.656151651,0.765137533,0.197000172,0.960746513,0.196889139,-0.522223876,-0.424378977,-0.296013525,-0.081579749,-0.217996018,-0.613670034,0.088454142,0.355203931,0.390477658,-0.633492616,0.028073971,0.032374817,9.99,0
0.935891754,-0.252454127,0.939796056,1.169750998,-0.925868451,-0.335527818,-0.31256966,0.064924481,0.149094513,0.091645111,1.402299627,0.923597178,-0.0012592,0.283388283,0.563185177,0.585744257,-0.782566304,0.798708271,-0.457246448,0.094641426,0.349309202,0.806300056,-0.206410183,0.556917977,0.466449561,-0.255799096,0.027396028,0.042653127,112,0
-3.122806792,-2.617103242,1.626305798,-0.164435153,0.745487441,-1.703831865,-1.126386707,0.676074698,0.595355454,-1.454073274,-1.22383742,0.762738269,0.260001584,-0.266104935,-1.092783015,0.297037975,-0.03265724,-0.446302987,-0.472816822,0.820892536,0.223082336,-0.488665037,0.197495227,0.468463856,-0.289502358,0.68292078,-0.069275109,-0.378917936,119.44,0
-1.031054012,1.565571064,0.484220237,0.899781888,-0.452177676,-0.373533801,0.027768694,0.814213695,-0.835093657,-0.590113577,-0.709186075,-0.09694938,-0.561758458,1.104851213,1.268211762,-0.35014579,0.458066991,-0.185448817,0.070233732,-0.324593059,0.275791336,0.547068718,-0.01701565,0.071331573,-0.318172613,-0.310857495,-0.192617112,0.027690301,20.93,0
-2.052309489,1.370825767,1.473880618,1.074332294,-1.396439987,0.239690196,-1.170198729,1.582026897,-0.22623571,-0.98749536,-1.174080861,-0.172006232,-1.123278897,0.878971101,1.169606836,0.020716099,0.74357536,0.15203834,0.185046883,-0.476197096,0.202957347,0.240327172,-0.003392366,0.050762392,0.163012477,-0.24683391,-0.452210376,-0.202174526,1,0
1.371715074,-1.728019704,1.41985401,-1.059725508,-2.063534234,1.121474933,-2.10007234,0.415919538,-0.427024708,1.156213002,-0.50961222,0.343463097,0.744165675,-1.636894236,-2.658029048,-0.70379731,0.726870556,0.615435615,0.948179496,-0.26361071,-0.229063002,0.170758035,-0.166822131,-0.448852949,0.48683101,0.00668185,0.112084998,0.018794788,32,0
1.265542745,-0.688315309,0.562288253,-0.664159567,-1.057555797,-0.479556346,-0.671345693,-0.049956737,-0.702937531,0.548236285,0.001419725,-0.443486302,0.306058682,-0.211930367,1.121415833,0.974617959,0.456615206,-1.774131176,0.100730558,0.146294476,0.163722776,0.317901913,0.004356697,0.097916163,0.275791561,-0.258858644,0.023969166,0.026628187,57.6,0
0.604853719,-1.283370626,0.851760578,0.399882985,-1.036729905,0.98646367,-0.61812423,0.453455214,0.921018588,-0.40648269,1.249870247,1.137791726,-0.651035729,-0.13857673,-0.450722884,-0.4187375,0.475174408,-0.931141048,-0.112643449,0.324858285,0.016004166,-0.242339775,-0.079282718,-0.219241153,-0.145684006,0.928512995,-0.051556906,0.039343211,251.5,0
1.160825194,-0.144482366,0.906618776,0.385159119,-0.768425275,-0.138225235,-0.564354122,0.136059229,0.264514515,0.058744679,1.058293962,0.757597537,0.136603146,0.162379713,0.732527967,0.955998856,-0.941497482,0.614785388,0.035533783,-0.015824527,0.038147161,0.043728593,-0.009259376,0.034175928,0.156911,0.392451809,-0.0151218,0.016581504,27.05,0
-1.497444386,0.370990833,0.881870167,0.219626907,0.983154896,0.351498369,0.228750549,0.708875211,-0.683367142,-0.895774708,0.027456734,0.949705279,0.133253379,0.384416319,-1.39439493,-0.013477719,-0.372000361,-0.058729409,-0.280488153,0.006700171,0.101221016,0.005591237,-0.259066589,-0.830080281,0.415178742,-0.430710031,-0.021254625,-0.081306889,42.43,0
0.580431835,-0.651457736,-0.352910978,1.313232275,-0.184755478,-0.394852357,0.753816458,-0.22749077,-0.547483747,0.076319334,1.097269942,1.031583444,0.480492987,0.627926827,0.051008925,0.274611289,-0.760549076,0.29935865,-0.034007892,0.58915848,0.20967698,-0.135477368,-0.44737763,0.041136288,0.627836076,-0.377229001,-0.062948462,0.063257608,341.8,0
1.228472565,-0.138826483,0.473795287,-0.166380655,-0.453564246,-0.190135222,-0.3553092,0.048597513,0.128942588,-0.014495104,0.900157771,0.833158126,0.469161588,0.187845416,0.598187734,0.923461033,-0.934008755,0.262930399,0.500874803,0.03248053,-0.172147375,-0.574729898,0.036833666,-0.303781514,0.073315445,0.810356167,-0.069178106,0.001890061,25.57,0
-2.844472847,-1.540105354,1.096103348,-0.070763763,-1.401558338,1.602614417,2.391562078,-0.062153142,-0.165413208,-0.930668274,1.402219376,0.409151788,-0.583735513,-0.07864247,-0.030526484,0.185629758,-0.22419338,-0.521401769,-0.854116221,-0.710511328,-0.141874448,0.44291249,0.855171935,-0.2375149,0.497064063,0.478104667,0.147279014,0.093230767,593.48,0
-6.174087588,-5.205599202,-1.270169688,1.363864326,0.256893292,-1.78624429,-2.721635808,-2.195284208,-0.997955375,-0.321405799,0.071363415,-0.930200001,-1.070666293,-0.090581998,2.009459309,1.613591297,2.146222785,-0.904972507,0.841571681,-0.119119199,-1.286067652,0.556404899,-1.024725785,0.514720905,-1.468389874,-0.378476796,0.547615058,-1.580859999,29.9,0
-1.049424922,-4.52004315,-0.260909011,-0.170665725,-2.562028402,0.481727322,0.445952468,0.103083996,2.277912095,-1.6963637,0.948213938,1.040913826,-1.746115748,0.14998143,-0.396235422,-1.053005241,0.71008783,0.219305954,0.676603763,2.061775025,0.755296268,0.018698781,-1.091383988,0.338067724,0.04117262,0.055500209,-0.152806575,0.201109035,1137.53,0
1.29245549,-0.638643498,0.136045938,-0.593557938,-1.014647061,-1.151552872,-0.287730008,-0.294541923,-0.873388993,0.630944349,-0.292399016,-0.731796158,-0.0329544,-0.012802852,0.687298877,1.010426735,0.30363226,-1.347365181,0.500233332,0.196649082,0.251479043,0.495612681,-0.172842029,0.425565785,0.599667542,-0.123317603,-0.020442193,0.022197152,80.6,0
1.174355555,0.016625823,0.487795815,0.261574919,-0.281125621,-0.085929005,-0.149787608,0.07059573,0.049509719,-0.130507599,1.564186253,1.574170936,0.636099728,0.126275512,-0.233504839,-0.233661281,-0.091765005,-0.735915973,0.159011826,-0.077887219,-0.160141757,-0.307644108,0.071714417,0.070445041,0.248807588,0.455676,-0.025490912,-0.001597133,4,0
0.433129963,-1.74285965,-0.296116979,0.84989817,0.859123699,4.74960927,-1.023422961,1.177501885,1.339512172,-0.444324268,-1.07963363,0.537521914,-0.12415968,-0.703201162,-0.918494076,0.030071911,-0.324696729,0.37454209,0.301489157,0.727844788,0.127034729,-0.200590498,-0.447341885,1.056070479,0.545612091,-0.273879694,0.032945074,0.097597571,384.32,0
-0.385793933,0.945907756,1.275178527,-0.035915201,-0.079435191,-0.701212293,0.484820067,0.179115711,-0.374127622,-0.288605246,1.169062265,-0.377217375,-1.820032851,0.136086947,0.396930422,0.666608371,-0.13721092,0.585005773,0.211723887,0.00691937,-0.233328243,-0.728979467,-0.004505256,0.227294653,-0.252981987,0.060769323,0.22958722,0.084132552,3.59,0
-4.201759771,-3.054132194,0.575395066,-2.147079168,-1.392473725,-0.42037538,1.203706888,0.142201563,1.396990823,-2.568565033,-0.370578085,1.212778172,0.986843915,-0.264039971,0.641049545,0.194262403,-0.340718553,-0.293311756,-1.2089901,-0.1459113,0.124757582,0.470756962,-0.919907367,0.290565654,0.534235359,-0.199726073,0.827560275,-0.890255096,628.3,0
-0.405616211,0.686807114,0.978961926,0.991745854,1.100755068,0.872930637,0.865909781,-0.058131028,-0.153807449,0.067220539,-1.676980237,-0.05300872,0.718335865,-0.392199212,0.288474883,-0.920401621,-0.019365197,-0.307574775,1.241605631,0.430153031,-0.132083164,0.078336178,-0.238289475,-1.291762006,0.116877348,-0.16874659,0.247471041,-0.024999384,52.65,0
-0.986996375,1.095940875,1.196339763,-0.744263793,-0.03168399,-0.154449102,0.261964826,0.6189405,-0.537595003,-0.779760294,1.171306603,1.431557367,0.535120417,0.290134714,-0.864657202,-0.016748762,-0.135744843,-0.588630254,-0.300342351,-0.070088551,-0.063173981,-0.10420064,-0.029547454,0.055497227,-0.272685479,0.305394233,0.193909778,0.105843722,1,0
-0.457338101,1.041039926,0.455256564,-0.081536227,0.325678324,0.115316097,0.352519197,0.570001193,-1.069440289,-0.519094678,1.626530476,1.3097426,0.576199926,0.739233175,0.208391273,-0.374580541,0.131565723,-0.778370594,-0.482575608,-0.198571298,0.204400647,0.524447851,0.024469878,-0.244567175,-0.358463622,0.300797456,-0.09146177,-0.049903822,12.04,0
-5.726755941,3.806903315,-1.137694192,-0.317136155,-2.47304793,-0.705694319,-1.082163538,1.824366599,2.48744473,3.259246641,-1.049115698,1.111277126,0.770533652,-0.437226665,-0.073097311,0.03860222,0.345741881,-0.184812958,-0.324244583,1.23894536,-0.280095235,0.378793602,0.013578286,0.437982423,0.691832198,0.45960114,0.726818605,0.517778633,29.99,0
-2.084293418,2.62603038,0.82026285,4.181815654,0.094836171,1.595376229,-0.098977498,0.316037612,-0.712456427,2.792932026,-1.477024987,-0.023703233,1.173917395,-0.6752675,0.108630589,-0.710818402,0.474557954,-0.478707683,1.233200006,0.121421807,0.083341547,0.420129453,-0.057605104,-0.742677477,-0.622244407,0.140879944,-2.072541975,-0.814904956,5.49,0
-2.614953893,-0.879788435,0.761722873,0.278757281,1.291783234,-0.190739125,1.856253886,-0.712261112,-0.124731902,0.583162424,1.316529196,0.250872234,-0.478561291,-0.076418042,-0.055728939,0.209185464,-1.081652207,-0.505345251,-0.483419993,-1.061068707,-0.618586034,-0.561349221,1.03187655,-0.375632115,-0.099794622,-0.964565527,-0.847799796,0.35850071,126.15,0
-0.646562373,0.307446737,2.280444134,0.607449372,-0.704218279,0.642574912,0.20614984,0.425872071,-0.01294303,-0.52490889,1.108996717,0.441153594,-0.879021233,0.038486857,0.033411296,0.036137888,-0.247626755,0.494125232,-0.430992865,0.058464199,0.344096206,0.924989798,0.025119671,0.203392382,-0.070825081,-0.300290168,0.096313772,0.069780135,100.55,0
-0.801648998,1.916671111,-0.865890258,0.448686464,0.54341534,-0.077299796,0.245945621,-0.394097921,-0.468419546,0.832559647,0.05647995,0.653698923,0.402910866,0.769455485,-0.008306164,0.049804946,-0.621423677,0.739848405,1.028491279,0.09768935,0.859575663,0.215913394,0.046614724,-0.850928587,-0.430824353,-0.34312343,0.555192534,0.274989666,0.89,0
-0.730021613,0.478933866,-0.366286233,-3.140440938,2.278091676,3.15544014,0.134415385,0.943941637,1.370788175,-1.272650214,-0.665271436,0.435250852,-0.423274776,-0.171447388,-0.387708941,-0.612292231,-0.606911771,0.250529953,0.412662274,0.166392768,-0.066773926,0.123130336,-0.327715609,1.022490093,0.480390957,-0.79628838,0.52018965,0.253793035,2,0
-4.71121065,3.32035606,-0.892734604,0.001209287,-3.072830445,0.356468252,-3.102458009,3.914303501,-0.219026907,-0.867668954,-0.579342881,1.232434592,-1.129173989,2.14927296,-0.430118794,0.955273636,1.179940714,0.505252433,0.125155383,-0.516446718,0.272885702,-0.124176503,0.183507276,-0.325347543,0.406612907,0.383237577,-0.932946829,-0.22031457,6.49,0
