,0
0,0.11817037604673312
1,0.14695903773908947
2,0.17750056593897628
3,0.17097191196926712
4,0.4539855672098038
5,0.07819536250166823
6,0.011562200947209793
7,0.13168547420502272
8,0.11450025558386306
9,0.2455071466320462
10,0.06242347551885381
11,0.15655951142707805
12,0.11342459947654349
13,0.09663841748267565
14,0.35626176332755893
15,0.28179530965219557
16,0.2291646895645081
17,0.11782042416013666
18,0.09721558337477712
19,0.09741714635478843
20,0.23464689334892772
21,0.34173993313741696
22,0.0789520946291797
23,0.17285735445106784
24,0.2633836136770597
25,0.02161681735390374
26,0.03018220322973915
27,0.0727890469178526
28,0.09518517859571052
29,0.06703782277008248
30,0.0459104403200011
31,0.16560697741459296
32,0.1435263969363756
33,0.07262620722933061
34,0.2983165626923676
35,0.3705226051622476
36,0.11469609060103549
37,0.09900303827951608
38,0.11049994882386757
39,0.03433141913621094
40,0.12315073369822342
41,0.10419467973931505
42,0.2868023591699917
43,0.05063108449310866
44,0.3781744992650857
45,0.06994141944055349
46,0.033042722224259996
47,0.046816915066366184
48,0.12237317893950159
49,0.07614879447876052
50,0.16844946179452397
51,0.15624668617560414
52,0.12110976906860553
53,0.3218339414463607
54,0.15640962475866885
55,0.0585239650328495
56,0.09018655701757029
57,0.13767122353578426
58,0.11325582310333387
59,0.06711778064922858
60,0.06565616916045397
61,0.14245639486430764
62,0.18698792607391598
63,0.026596336398591405
64,0.41869932392780934
65,0.08872890090299067
66,0.1322924089943768
67,0.6375000581074982
68,0.2043759179377429
69,0.07339955392374838
70,0.11955230145008434
71,0.03495594324768576
72,0.19454767712534926
73,0.21082633161955605
74,0.2849946379715569
75,0.03873091534004903
76,0.1009072882390008
77,0.17992707056731552
78,0.20961075039156268
79,0.0
80,0.061408598513964935
81,0.0781959450220852
82,1.0
83,0.05720205133582767
84,0.1558824327102063
85,0.2001586152493666
86,0.07928815910017102
87,0.05486052278742927
88,0.14374014220104195
89,0.20369483833012422
90,0.3135602156626837
91,0.04934745711675219
92,0.07195558542267128
93,0.1390660730112172
94,0.09779400468593635
95,0.18980798007368596
96,0.06246015096769944
97,0.16269989390595008
98,0.03867427851909908
99,0.2942994285450074
100,0.11997650173211533
101,0.14297500060144425
102,0.6238148015437436
103,0.5072702847777323
104,0.05275029577911409
105,0.1579844219793511
106,0.05013502233118616
107,0.5109009432933527
108,0.23033261324743043
109,0.1919038302316904
110,0.2694585912836636
111,0.0978541290016117
112,0.14559572444721844
113,0.15914365021610288
114,0.07139000880978809
115,0.11564130279154823
116,0.5120170530865507
117,0.3356542101878883
118,0.07727129555845243
119,0.24775975820719218
120,0.2907195041141787
121,0.11899353622106093
122,0.08667065749162921
123,0.18364104694676017
124,0.2511342470006535
125,0.11108832855680348
126,0.36592442617287224
127,0.2639823409933713
128,0.26268124248790864
129,0.6956283274918393
130,0.07884296479631009
131,0.10629450096666172
132,0.024131297859331147
133,0.12300944075728025
134,0.04036548414743776
135,0.25380364510759057
136,0.05738918809770289
137,0.06654575436213371
138,0.1816818646934517
139,0.3645424530547768
140,0.032094651039226665
141,0.3343802942178812
142,0.04183315020611806
143,0.16404836800680878
144,0.23756799024182582
145,0.15303757542079383
146,0.3918230781616373
147,0.10721599254491272
148,0.7355011136234644
149,0.16710684923340624
150,0.14080291612175883
151,0.05996092085851446
152,0.3716456705523575
153,0.05456828920230691
154,0.16171574285966966
155,0.16006018377304734
156,0.2969172044726358
157,0.497516314736303
158,0.9217200198474632
159,0.09486587465019909
160,0.23761061934308708
161,0.22915218127251968
162,0.09345669875177932
163,0.10446191990837572
164,0.22801651125173783
165,0.06510160538605086
166,0.22343743539949476
167,0.4499363560370485
168,0.18329407829623182
169,0.09426150054745827
170,0.11936745232106175
171,0.24543167277143924
172,0.13498917995998094
173,0.23130136022628278
174,0.1302561562375665
175,0.1584577159560993
176,0.08652988216102764
177,0.5129244861609136
178,0.09279524574343855
179,0.23757556877753036
180,0.1702850086079238
181,0.19256660533486877
182,0.07023782478582866
183,0.05163854285376334
184,0.020222807651499006
185,0.0058711834601697524
186,0.7307871797222497
187,0.12339477653485696
188,0.4652608442539661
189,0.13335361032063284
190,0.16811216624886124
191,0.02001423734388179
192,0.043326355721053374
193,0.17430801748589578
194,0.16380108602232757
195,0.09977220272286633
196,0.1230701484478923
197,0.03564484383380795
198,0.0767841003292655
199,0.17762892363992955
200,0.8291110870502247
201,0.10870569201452718
202,0.13964019898003235
203,0.045775019190098756
204,0.043918510867865794
205,0.18283553997944602
206,0.14735291485863333
207,0.05882902325856516
208,0.08356050798662881
209,0.03942358209882063
210,0.2567194420940748
211,0.07577302821426836
212,0.06434705580052075
213,0.11933553260246911
214,0.2112360492660299
215,0.17830624035914655
216,0.599076608414737
217,0.08394302424287593
218,0.06333834410680625
219,0.027281803598500357
220,0.05142194268291102
221,0.10530667035628537
222,0.15877035290332456
223,0.07393661405673602
224,0.07630582552355474
225,0.4484456181365699
226,0.10887292569179062
227,0.004862636929266715
228,0.1320459669515348
229,0.051119300215447694
230,0.46592258144362353
231,0.21634691895645924
232,0.04387867865185226
233,0.16285501544434206
234,0.1809648572551209
235,0.04807095727474711
236,0.04296693563530121
237,0.14101507000540783
238,0.08330461563894967
239,0.126620846929638
240,0.2433228410177425
241,0.26883330020621604
242,0.08634884742279816
243,0.2298563128042168
244,0.06532456196423582
245,0.07251358324327467
246,0.39808131490296467
247,0.10864959522210844
248,0.0902660186442627
249,0.07031330063972194
250,0.23615208688842734
251,0.15947019092547982
252,0.04898105605463489
253,0.19314783484424122
254,0.2172153912903525
255,0.09382120426802391
256,0.14252657019132048
257,0.06525227968343855
258,0.5241173904606351
259,0.09199636405226448
260,0.2090692512436038
261,0.04857755464947445
262,0.17922711009861117
263,0.06824647498229744
264,0.15782710618534956
265,0.0833533811386159
266,0.03009420637349767
267,0.10458480776739969
268,0.08578435987854163
269,0.0450612392838387
270,0.09172324742642551
271,0.6195506159666276
272,0.026946935622505386
273,0.08489330076403356
274,0.027626568026899598
275,0.1836815362354519
276,0.1449173489124901
277,0.13580276167519562
278,0.11587223195851408
279,0.10810369669884354
280,0.03577048532713469
281,0.3034422702930553
282,0.48516882497327807
283,0.3456985614357995
284,0.07490648974283078
285,0.12731923469459608
286,0.09051837214088716
287,0.17273342066740074
288,0.10630854324341008
289,0.03728457609914079
290,0.03660312032536885
291,0.005115767513106478
292,0.013715668545094036
