,0
0,0.4792854197813415
1,0.4096626596745943
2,0.6294554281989924
3,0.5503460742394042
4,0.5147248128152629
5,0.7110368979651167
6,0.6097119777403951
7,0.5865172645028799
8,0.4834073481198626
9,0.6308300069521781
10,0.18294713873739396
11,0.4861549551514992
12,0.5452463527049303
13,0.5704713850401786
14,0.4479773365741032
15,0.7068492533293129
16,0.5951420208736327
17,0.8209331978776347
18,0.5834004771066054
19,0.48701379846148846
20,0.5773165271690268
21,0.6204935586834656
22,0.7275451000848013
23,0.25971671099043603
24,0.5169334275768583
25,0.19753327260901357
26,0.25109156328955384
27,0.4027466571612618
28,0.5178792674133005
29,0.5267804267533954
30,0.38566318643047365
31,0.6746092289892617
32,0.38610169867714667
33,0.5983013387990002
34,0.9896178764348792
35,0.5051400570852277
36,0.3625018935176152
37,0.6262426897201904
38,0.6949383378151084
39,0.5058762575941493
40,0.30574071051719276
41,0.6267102715756024
42,0.7677259798681558
43,0.7059755505075332
44,0.5111134710746292
45,0.41675769794996803
46,0.3151375685967578
47,0.44041846093461273
48,0.23434076077707125
49,0.32584767979319834
50,0.5562713706514585
51,0.6068168710825693
52,0.692506201247185
53,0.6343638701487202
54,0.3083850731093791
55,0.3564688137822714
56,0.5823458390926449
57,0.4519847601819337
58,0.7838940806720297
59,0.5385924655946113
60,0.33764834700496915
61,0.1763462747286297
62,0.4398850785321081
63,0.512472722740016
64,0.33277191830133296
65,0.5220449687827942
66,0.4465087528269236
67,0.3922798455681836
68,0.14736966134811044
69,0.23909361123837827
70,0.6287027802067213
71,0.22414280598332292
72,0.46490543340635304
73,0.12429273050407112
74,0.03099595506517993
75,0.10518021856342262
76,0.07911969712275226
77,0.15183359540502578
78,0.2742876171970464
79,0.03702588049231255
80,0.18890677614760595
81,0.10637646673659869
82,0.0660668857179181
83,0.028677228839016324
84,0.3869183341261718
85,0.7030883394203997
86,0.0473135914325031
87,0.24451891860483949
88,0.4020055514071004
89,0.11468995428748453
90,0.03318932122471509
91,0.1190282082010684
92,0.5077330067749776
93,0.3082572976873127
94,0.08158006353642965
95,0.041991043734880315
96,0.11402759570733231
97,0.2986852829628915
98,0.11045280076740978
99,0.2939775470457187
100,0.259816321383481
101,0.10119935577853593
102,0.16498063909281493
103,0.18196725317606693
104,0.05907809519526496
105,0.18756044200833336
106,0.034984610916594654
107,0.5968830460790797
108,0.2708681020897292
109,0.035528770027168324
110,0.5416010145953107
111,0.09693586340524675
112,0.0822571247869711
113,0.09183066481122634
114,0.09349251041410783
115,0.32660464165616815
116,0.028655561598730544
117,0.11998733126622722
118,0.04406333262420445
119,0.42452676917691007
120,0.12252186085064755
121,0.11408203173373757
122,0.08855737941025725
123,0.06956362892148221
124,0.35016531329985606
125,0.2939623463594584
126,0.19957180229277532
127,0.4629648958560369
128,0.14801055782159833
129,0.17919660787188538
130,0.1284705809609081
131,0.05597656485202637
132,0.3136855038049867
133,0.0763093677602921
134,0.21709238176865342
135,0.42158283200790236
136,0.1272686775046759
137,0.37706404583215575
138,0.12503966197803054
139,0.03557773703497697
140,0.0770586442728512
141,0.1301636106714705
142,0.35782132675569844
143,0.3367656418202376
144,0.2982803151478413
145,0.3084824166577556
146,0.09695662697400685
147,0.37889768457582057
148,0.025617734903123756
149,0.12476015856914044
150,0.08622834282592384
151,0.3778153640669829
152,0.0352910801548641
153,0.5961395895583987
154,0.4308412026907331
155,0.38738505386252176
156,0.13287663651688628
157,0.18941312658443815
158,0.1062382523648143
159,0.11443617328431016
160,0.1233125397665471
161,0.15431736333116167
162,0.4118102285605022
163,0.041612309326893915
164,0.25109428309499415
165,0.09133059052674142
166,0.022262375659009688
167,0.031058514358749928
168,0.06742446804492663
169,0.0747893864966088
170,0.3302510085507333
171,0.0563551881155856
172,0.405452428407028
173,0.07613732927221835
174,0.1744627296812034
175,0.19572992142540369
176,0.3371064226968234
177,0.13816819189858875
178,0.19429152828381
179,0.39297682215335583
180,0.08516080083496616
181,0.03549070114040517
182,0.48522767375069353
183,0.06657313141405391
184,0.12382289999691647
185,0.043415067503504594
186,0.02718502088737762
187,0.105822615419149
188,0.0573930241004936
189,0.224810467654304
190,0.4182549115168093
191,0.08449849967086406
192,0.1394242157952464
193,0.2205609123839536
194,0.08791677922557832
195,0.21358706401385552
196,0.06418326465037011
197,0.3224745042520151
198,0.12442417900561255
199,0.05728089823979925
200,0.03772797939013107
201,0.10412741056117328
202,0.10338924560812987
203,0.12055099642884948
204,0.2619236623105068
205,0.08502518191722486
206,0.1999215662394181
207,0.5350041741080744
208,0.45116777687716786
209,0.3300429907868622
210,0.2813275504420208
211,0.02062332085219506
212,0.3683235271902865
213,0.07238160131484682
214,0.08963259733314094
215,0.062685667243334
216,0.035584406814059784
217,0.07517469418936738
218,0.3659084660488543
219,0.11844017032551764
220,0.09104319561408443
221,0.0765501096076312
222,0.3589005733644552
223,0.053890081915814986
224,0.05910264806964341
225,0.019796352514121384
226,0.3353578196975083
227,0.08363648632984833
228,0.03539393152259837
229,0.0841851061195433
230,0.05162453485082829
231,0.07215413242135035
232,0.0942196303814683
233,0.39841985094753896
234,0.3099655542839062
235,0.19499241167710185
236,0.05179209281974405
237,0.4525901332354693
238,0.30408190472524643
239,0.3127048593435124
240,0.12649788320611044
241,0.33453623726816906
242,0.14971224287540175
243,0.25239905690769393
244,0.049034668010040486
245,0.08848831911294103
246,0.07738289375829677
247,0.14419052123949552
248,0.39508457748641546
249,0.016782023897446617
250,0.030646714355922255
251,0.3756094130584973
252,0.0598911977540201
253,0.33819854559534585
254,0.05091404700433224
255,0.3073773048186971
256,0.09617527885119105
257,0.05335026142805991
258,0.05904767053642854
259,0.6554705629117433
260,0.183576588306384
261,0.2594595653747544
262,0.132866023953988
263,0.05632293502185265
264,0.4202200461207863
265,0.33666211610284424
266,0.15366463939946065
267,0.17396866506376948
268,0.052142977614536436
269,0.04143434224845826
270,0.05487074228932105
271,0.060139047380090654
272,0.10712662350262546
273,0.26745994011435315
274,0.3195353282871279
275,0.2219189994591906
276,0.3100826833735596
277,0.25424789992084074
278,0.0383951297042961
279,0.09990462199592881
280,0.5231560992244284
281,0.3024353677318211
282,0.47067826950557484
283,0.14333989479206594
284,0.39651144488486856
285,0.29665968930855185
286,0.13943354129576874
287,0.09246762903016739
288,0.20389940797593098
289,0.2873953150517611
