loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,step
1.1294839745463585,0.9677540013126537,1.152763266920711,1.1910117939246065,1.1621554669749778,1.1294839745463585,0.9677540013126537,1.152763266920711,1.1910117939246065,1.1621554669749778,0
0.26726935874761,0.49748505267797954,0.20072998049683438,0.19098185103843884,0.1891511104368334,0.26726935874761,0.49748505267797954,0.20072998049683438,0.19098185103843884,0.1891511104368334,200
0.09400106756457476,0.31476160196363034,0.018480289647389982,0.02309412031344997,0.024260373213086397,0.09400106756457476,0.31476160196363034,0.018480289647389982,0.02309412031344997,0.024260373213086397,400
0.08502447519792364,0.27213660225961106,0.018970598474155418,0.022164054556304935,0.022978788547421483,0.08502447519792364,0.27213660225961106,0.018970598474155418,0.022164054556304935,0.022978788547421483,600
0.07579172166573189,0.24439762839932705,0.016780156099086566,0.01862327297744795,0.019222920134484768,0.07579172166573189,0.24439762839932705,0.016780156099086566,0.01862327297744795,0.019222920134484768,800
0.06457736586101173,0.21560603603928985,0.014150292814654011,0.014085512714326667,0.014787462290593852,0.06457736586101173,0.21560603603928985,0.014150292814654011,0.014085512714326667,0.014787462290593852,1000
0.055521279240228975,0.19165662603106318,0.012130386504535103,0.010506334051035555,0.011188705247265007,0.055521279240228975,0.19165662603106318,0.012130386504535103,0.010506334051035555,0.011188705247265007,1200
0.04974441057803133,0.17147743733160056,0.011532170030309727,0.00822120577527929,0.008956004155095947,0.04974441057803133,0.17147743733160056,0.011532170030309727,0.00822120577527929,0.008956004155095947,1400
0.046432786814581295,0.16041625464676035,0.010922908269416758,0.006923034970819666,0.007606141656437372,0.046432786814581295,0.16041625464676035,0.010922908269416758,0.006923034970819666,0.007606141656437372,1600
0.04588192756756926,0.16174543401076197,0.01043138413841298,0.0060354715720867865,0.006600276050137216,0.04588192756756926,0.16174543401076197,0.01043138413841298,0.0060354715720867865,0.006600276050137216,1800
0.04445674575788723,0.15358994465336004,0.010015458409560352,0.005324177702240308,0.005772349623679459,0.04445674575788723,0.15358994465336004,0.010015458409560352,0.005324177702240308,0.005772349623679459,2000
0.04268037248776342,0.14781532902286823,0.010006728446579084,0.0051386952358967895,0.005571679039255823,0.04268037248776342,0.14781532902286823,0.010006728446579084,0.0051386952358967895,0.005571679039255823,2200
0.037876523087936986,0.13179305716131598,0.009783785149173732,0.004518244096165327,0.005044699900130942,0.037876523087936986,0.13179305716131598,0.009783785149173732,0.004518244096165327,0.005044699900130942,2400
0.03789970975084555,0.13407938548925274,0.009718338909492688,0.00427988578491376,0.00471503397712015,0.03789970975084555,0.13407938548925274,0.009718338909492688,0.00427988578491376,0.00471503397712015,2600
0.03507211341536755,0.12281546206800444,0.009613940669670716,0.004103402129477816,0.004607849754391537,0.03507211341536755,0.12281546206800444,0.009613940669670716,0.004103402129477816,0.004607849754391537,2800
0.03565378245287809,0.12640908628066286,0.009704686484069858,0.003924320333980658,0.004363160043077473,0.03565378245287809,0.12640908628066286,0.009704686484069858,0.003924320333980658,0.004363160043077473,3000
0.03434237724544687,0.12231218953329864,0.009715473698021082,0.0035765781274872954,0.004011561068492104,0.03434237724544687,0.12231218953329864,0.009715473698021082,0.0035765781274872954,0.004011561068492104,3200
0.034499639771162174,0.11956361521567738,0.009642310032963798,0.003637511742628981,0.00416991507556258,0.034499639771162174,0.11956361521567738,0.009642310032963798,0.003637511742628981,0.00416991507556258,3400
0.0341538014538055,0.12090358334628622,0.009807810819149807,0.0034622231743058553,0.003855826027208641,0.0341538014538055,0.12090358334628622,0.009807810819149807,0.0034622231743058553,0.003855826027208641,3600
