loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,step
1.0968845361133128,1.174736959965606,1.0968268071999787,1.1836852671160571,0.9643018188622382,1.0968845361133128,1.174736959965606,1.0968268071999787,1.1836852671160571,0.9643018188622382,0
0.18105928583724815,0.49891045847591137,0.10238112446811469,0.06299837745006812,0.06236391352983768,0.18105928583724815,0.49891045847591137,0.10238112446811469,0.06299837745006812,0.06236391352983768,200
0.1308618097464174,0.42348891321181426,0.059428793484395136,0.021078937381230105,0.017999549768058273,0.1308618097464174,0.42348891321181426,0.059428793484395136,0.021078937381230105,0.017999549768058273,400
0.11737777028375883,0.3816663882519307,0.055978345928944524,0.017552950355805157,0.014280196565050233,0.11737777028375883,0.3816663882519307,0.055978345928944524,0.017552950355805157,0.014280196565050233,600
0.11237780261797173,0.3751620428349343,0.0532904845522507,0.014695747817552354,0.011837354145670673,0.11237780261797173,0.3751620428349343,0.0532904845522507,0.014695747817552354,0.011837354145670673,800
0.10067433603219193,0.3340281591776216,0.05199450293711915,0.013004544342573686,0.009931766294605791,0.10067433603219193,0.3340281591776216,0.05199450293711915,0.013004544342573686,0.009931766294605791,1000
0.10156625326941121,0.3329699182262782,0.05121427028361132,0.012810130666709338,0.009839722538779275,0.10156625326941121,0.3329699182262782,0.05121427028361132,0.012810130666709338,0.009839722538779275,1200
0.09397172293631244,0.30674388752063564,0.05027286356730573,0.01172848093489856,0.008803095631878487,0.09397172293631244,0.30674388752063564,0.05027286356730573,0.01172848093489856,0.008803095631878487,1400
0.08813238293517403,0.2881102224379734,0.0480684423640258,0.011125990177426784,0.008337596158864678,0.08813238293517403,0.2881102224379734,0.0480684423640258,0.011125990177426784,0.008337596158864678,1600
0.08210033778965485,0.26591935376502873,0.048168985744059464,0.010879592727038537,0.007680891330391412,0.08210033778965485,0.26591935376502873,0.048168985744059464,0.010879592727038537,0.007680891330391412,1800
0.08842711381251138,0.28412450552869656,0.04849375297851414,0.010800820622317556,0.007934034179272824,0.08842711381251138,0.28412450552869656,0.04849375297851414,0.010800820622317556,0.007934034179272824,2000
0.08839534965192136,0.28347751292668844,0.04958957656911016,0.010804365215957994,0.008002705965558172,0.08839534965192136,0.28347751292668844,0.04958957656911016,0.010804365215957994,0.008002705965558172,2200
0.0824907974466717,0.26908754958035364,0.04783860295359721,0.010642189194056718,0.007519982896748783,0.0824907974466717,0.26908754958035364,0.04783860295359721,0.010642189194056718,0.007519982896748783,2400
0.08090223902830053,0.254628119400871,0.04823118582365309,0.01039659204908836,0.007344103565721554,0.08090223902830053,0.254628119400871,0.04823118582365309,0.01039659204908836,0.007344103565721554,2600
