Index,Labels,Loss,Dist0nn,Dist1nn,Dist2nn,Dist3nn,Dist4nn,Dist5nn,Dist6nn,Dist7nn,Dist8nn,Dist9nn,Dist10nn,Dist11nn,Dist12nn,Dist13nn,Dist14nn,Dist15nn,Dist16nn,Dist17nn,Dist18nn,Dist19nn,Dist20nn,Dist21nn,Dist22nn,Dist23nn,Dist24nn,Dist25nn,Dist26nn,Dist27nn,Dist28nn,Dist29nn,Dist30nn,Dist31nn,Dist32nn,Dist33nn,Dist34nn,Dist35nn,Dist36nn,Dist37nn,Dist38nn,Dist39nn,Dist40nn,Dist41nn,Dist42nn,Dist43nn,Dist44nn,Dist45nn,Dist46nn,Dist47nn,Dist48nn,LOF0nn,LOF1nn,LOF2nn,LOF3nn,LOF4nn
0,0,0.11899869834800149,0.08674360747421687,0.10493641113013774,0.09267717922674443,0.0842964087737125,0.08379765199794019,0.08255701242524927,0.08161059928029053,0.08027924481938153,0.07905401872799862,0.07825285204774653,0.07668500917914974,0.0750831438072293,0.07352002718550668,0.07289701912176173,0.07225432526537168,0.07146574086155134,0.07056468100197702,0.07002454313281362,0.06935026741721291,0.06936576507683723,0.06930736122375335,0.06971353739136216,0.07001748637154126,0.07032280752152187,0.07091898677264911,0.07147789847012802,0.07198235587649843,0.07240425337552571,0.072885208001851,0.0734414817377838,0.07422504403155401,0.07498225066637298,0.07552259925107763,0.07612900823883585,0.07668882800893286,0.07722114409037788,0.07777656852875145,0.07824528632192751,0.07868008528010438,0.07910522127119143,0.07942227587384852,0.07967296803399036,0.07989220677825658,0.08007867926773365,0.08007918869909536,0.08012572617749741,0.08014440290826726,0.08014673206057911,0.08012965963532755,0.016878728580268596,0.01558268060757775,0.030573730305941432,0.02785985781117218,0.030165878710230368
1,1,0.6562818098939774,0.4056483423875642,0.40908456615476785,0.39286261171844833,0.38563450290979767,0.3909690021378618,0.39573637135900835,0.40568430586517523,0.41823630040382537,0.4278876016557524,0.43716869258110186,0.44722903136563097,0.4617028257945054,0.4748961458265628,0.4860148031114705,0.4958861672293271,0.504783744253151,0.513122396735569,0.5209838376103635,0.5300281284588352,0.5388136107872906,0.5469141679592884,0.5542547884978898,0.560791964970924,0.5666971796366871,0.5723162064792591,0.57763177921617,0.5827032583112228,0.5873440799704668,0.5915199317366444,0.5956258859385485,0.5998819681660296,0.6038539702831155,0.6075211269668912,0.6110267213457306,0.6143863860275425,0.6175354234566822,0.6207677432413697,0.6238035086310504,0.6266549605469452,0.6294826028978294,0.6319374931371529,0.6342678118935741,0.6364394371804388,0.638501158685758,0.6404115277708927,0.6422099770021843,0.6439140475480283,0.6455442586653001,0.6471388298171714,0.035945059902898396,0.04362582884975259,0.039512654681218895,0.11259581557253596,0.1217411526093997
2,1,0.6354489720050722,0.37171139999985287,0.35331174268990967,0.34946615324538527,0.34414850005466147,0.34326707422999136,0.3463403585708852,0.3671024181744617,0.3827734419322833,0.3956843520219148,0.4123871100412522,0.42926026288402575,0.44611212492738844,0.46019349766790696,0.4726677646367546,0.48346382018701495,0.49341040160930427,0.5024593176993252,0.5119694774542887,0.5204881317716386,0.5285796065594278,0.5357600952622668,0.5422741395682544,0.5481315684673586,0.5536664062615971,0.5587021389086793,0.5634698215760324,0.5679173624859027,0.5720025639560457,0.5756676176547229,0.5790575053329043,0.5822332948021859,0.5854974199710352,0.5885322249841207,0.59135722288279,0.594193182019148,0.5968510066497734,0.5996533446721335,0.6024725609261207,0.6051674936616626,0.6077029158090218,0.6099835002522588,0.6121551294729031,0.6141571907587022,0.6161831646852912,0.618058556861639,0.6198683998525679,0.621666551747647,0.6233876790740434,0.6250326024191363,0.0450966541894361,0.060691302394172385,0.06758031864862964,0.11025152545730449,0.11856865138543327
3,1,0.6876637271910426,0.388626501139197,0.4016451563779995,0.3906003887455359,0.434692846723387,0.4615598691407156,0.48775144612449983,0.5057501989302797,0.5216196524643718,0.5385862840849768,0.553004084642026,0.5663740116651019,0.5789485182257352,0.5893655170462968,0.5981965622768195,0.6060292137892491,0.6141209102908295,0.6223686478284304,0.6309416798571961,0.6385654715946005,0.6464631785127604,0.6550147578913054,0.662809999237329,0.6703602409307096,0.6770543090320466,0.6833864156421358,0.689200041132127,0.6945884310050481,0.699636558797301,0.7043644616973364,0.7093208207121754,0.7139352677704031,0.7184470053613361,0.7228171322479164,0.7268563584270339,0.730617089747981,0.7343752679042534,0.7379522364541474,0.742073380980636,0.7458789974566976,0.7494339532797477,0.7526364374767968,0.7556441090229626,0.7586198042378778,0.7614543079679892,0.7640695220066581,0.7666092752184516,0.7690590373470276,0.7714315923962154,0.7737816886605962,0.050393459368774304,0.06567140208268694,0.06437668271126355,0.06467500158983049,0.06761336433266986
4,1,0.5682471296435578,0.21858811653887922,0.27206394414757956,0.29529859982024836,0.30561014300359896,0.32984656571171245,0.35890668954483024,0.382667375630485,0.39974644133675646,0.41277240174619023,0.42307110918958346,0.43070051535621595,0.4368970350122311,0.4423425487442851,0.4467473914649486,0.45099816571344226,0.4567043230952516,0.463337847982719,0.4698398841025156,0.47545637324997514,0.48072210672916227,0.48577252169504065,0.49037588242932334,0.494451596114057,0.49812664216157815,0.5016464695151861,0.5050098304074337,0.5080101491856965,0.5106941152203717,0.5131063737557092,0.5156428796365226,0.5180486958588506,0.5202897908074366,0.5223572643343967,0.5241980463138387,0.5261604717902063,0.5280033795119596,0.5297213901293659,0.531727016043243,0.5335771271720645,0.5353454929654804,0.5368319956403977,0.538245642232665,0.5394936007564689,0.5408076647358152,0.541933680873894,0.5430526088235976,0.5442543398134605,0.5454182921505043,0.5465274662886276,0.05394424400548987,0.070900367134732,0.06896607904773157,0.06789632481119245,0.07182064969912207
5,1,0.7694068634516177,0.43120556548836936,0.5415485543804627,0.5593012982352521,0.5769896233279516,0.5886977557228413,0.5968740874931746,0.6065648398807362,0.6139069716774649,0.6189919247574106,0.6268956479383555,0.6328325730930545,0.6376158491814374,0.6412280202463719,0.6443943419838534,0.6470605508535396,0.6493857240356491,0.6513832118768751,0.653653957764206,0.6558632687699503,0.6581569166025634,0.6601297228177635,0.6620706320301412,0.6639970461220824,0.6655919524477916,0.6671828194092756,0.6686909997904621,0.6702883641066683,0.6718163230290408,0.6731963814842179,0.67460272202901,0.6759217080335804,0.6773862164987526,0.6788517482643117,0.680077513200339,0.6812405598291537,0.6822815088133294,0.6832324192088526,0.6841776896471398,0.684983496613382,0.6856979571924495,0.6861068172431825,0.6864600651668527,0.6866899263545934,0.6869278181057363,0.6870541955721939,0.6871142088211055,0.6871822356915697,0.687336909501328,0.6875394378754837,0.26989910890612956,0.29733626584783746,0.300339646299135,0.3235681882658032,0.33154017588040186
6,1,0.6478724606856561,0.17905899094897776,0.20371961912475675,0.28543028327582776,0.37409241291770634,0.444306901602128,0.4892794979684179,0.5243060965542192,0.5572199852437126,0.586502505291307,0.61036463492069,0.6307830639646187,0.6478226057783171,0.6633305208982331,0.6771026101344308,0.6887887535572698,0.6991952745139683,0.7088052311297086,0.717635026798203,0.7255578391497951,0.7325811086315127,0.7389552619391515,0.7465288606032598,0.7535546004926537,0.7611469144047587,0.7682637337815863,0.7749123838504413,0.7812024973042259,0.7874338700340773,0.7933481201591264,0.7989087490424623,0.8040832103748592,0.8092722184211267,0.8144232286917822,0.8191466945440948,0.823660698164068,0.8280843620936847,0.8323280247453351,0.8363332726547432,0.840138329657067,0.843669747788387,0.8469782693397436,0.8500828974309498,0.8529757711522254,0.8557671867590894,0.8584639581101859,0.861029502042549,0.8635370169382767,0.8659622818068327,0.8683613490801875,0.08639488779045267,0.0950475831017063,0.09268463692201007,0.10061937400376796,0.10502126580197318
7,1,0.7446216804917655,0.3984642436713629,0.39232892281285053,0.3838591482026608,0.39772130836407615,0.40842551111539216,0.4471486412294857,0.4748438854895449,0.4956988733127624,0.5164995170468801,0.5328642896396026,0.545777528337464,0.5574056797355278,0.5671143801869681,0.5766139843704923,0.5845951141422304,0.5915287081535511,0.5980282700581692,0.6040839403275773,0.609321208119967,0.6146518089553933,0.6193930291274311,0.6250431317309914,0.6301275890259337,0.6345697247040364,0.6386673351868759,0.643151834108232,0.647367869386914,0.6514426887696462,0.6551310294610734,0.6587106784966418,0.662074767708456,0.6656975791452883,0.6690820270123278,0.6720980487255518,0.6751675321177425,0.6783311836474937,0.6813102716617088,0.6841152106395537,0.686750334736238,0.6892192035023207,0.6912966024006694,0.6933061429189906,0.6951140070528745,0.6968382962487841,0.6985389972232847,0.7001119087256553,0.7016638952085913,0.7031941588396781,0.704651097807545,0.23907957989927128,0.29334824273295607,0.3039427043737449,0.31230550185857225,0.37073789900983695
8,1,0.4417714196919132,0.10861907175132061,0.10976725953665353,0.10540914288856452,0.0992351180480037,0.10056253909152395,0.13352030892473743,0.15751402216822863,0.20356775623308282,0.24193451277309605,0.2729098850629733,0.298057952045891,0.3193792147343945,0.3378293441426931,0.354642863581985,0.3694404569117576,0.3822360839254991,0.3949395107530403,0.40633438899790536,0.41653454478745117,0.4256622243477125,0.43381623980301565,0.4414609482000399,0.44831443519766107,0.45463259185556915,0.461023280892293,0.4669693469869038,0.4724797697011574,0.4775389473203644,0.4821648642597766,0.4864659904150052,0.49054137871756875,0.4944194643991908,0.49805967755519354,0.5013644572494703,0.5045963076362665,0.5076259188538991,0.5105103553044256,0.5132174325289516,0.5158067539705318,0.5182105590442845,0.5202779990454308,0.5221882682571866,0.5239524563423386,0.5257925066024352,0.5274698859323027,0.5290627157323738,0.5305507447166016,0.5319832093598071,0.5333617187836177,0.19231852329415383,0.21071724254826155,0.25388293761660347,0.27173718825720866,0.3002497140650519
9,1,0.44984998769074325,0.23051875487467177,0.2123764945431065,0.1945967407749541,0.25311442528465855,0.2899605843139148,0.31734117637382026,0.3391938804534846,0.35572505788063646,0.36822629527100836,0.37817977516890544,0.38579476688521686,0.3919303888310063,0.39965208412431874,0.4064879434470778,0.41272575232315517,0.41807401016397977,0.4226926887179727,0.4270685532220356,0.430952554751626,0.4343182600527274,0.4371584965680729,0.43969198178043284,0.441851849713112,0.44369910076403957,0.4456503912444315,0.4475827926078113,0.44928754093159495,0.45080841326111687,0.4521074830365749,0.45334945783531727,0.45463365643537473,0.45591921614881337,0.45702690500752113,0.4579380541972077,0.4588415612744872,0.45972726201957964,0.46063061804707556,0.46168826444674976,0.4626239619096168,0.463531741822294,0.4642219287018164,0.46483927015616755,0.4653574330887513,0.4658719021253625,0.4663748991204306,0.4667829620062789,0.467130818074815,0.467491145877481,0.46789353300992814,0.27038635909858405,0.2958942503206041,0.2824440068493783,0.31186977165033625,0.29591915421905196
