Index,Labels,Loss,Dist0nn,Dist1nn,Dist2nn,Dist3nn,Dist4nn,Dist5nn,Dist6nn,Dist7nn,Dist8nn,Dist9nn,Dist10nn,Dist11nn,Dist12nn,Dist13nn,Dist14nn,Dist15nn,Dist16nn,Dist17nn,Dist18nn,Dist19nn,Dist20nn,Dist21nn,Dist22nn,Dist23nn,Dist24nn,Dist25nn,Dist26nn,Dist27nn,Dist28nn,Dist29nn,Dist30nn,Dist31nn,Dist32nn,Dist33nn,Dist34nn,Dist35nn,Dist36nn,Dist37nn,Dist38nn,Dist39nn,Dist40nn,Dist41nn,Dist42nn,Dist43nn,Dist44nn,Dist45nn,Dist46nn,Dist47nn,Dist48nn,LOF0nn,LOF1nn,LOF2nn,LOF3nn,LOF4nn
0,1,0.34099981746296754,0.7976419134064163,0.686468319045684,0.6389222535703953,0.6051939752934408,0.5801966362629941,0.5632701475452532,0.5490557194291158,0.5379055356540517,0.5295682217409909,0.5255847585491576,0.5220435560531966,0.5191981605882389,0.5166691365116864,0.515521911572438,0.5146439765179162,0.513754914228499,0.5129175333052712,0.51206169944804,0.5112034200963506,0.510497464520868,0.5098894509713804,0.5093289868655058,0.5079040000668986,0.5066167091597844,0.5055316567426807,0.5045173816490729,0.5035556324033693,0.5027029469554328,0.5018497030425269,0.5010908874096811,0.5003596314438522,0.49965639165260645,0.4989694952358029,0.4983785234513496,0.4977459636578544,0.49710773904102007,0.49645176244949474,0.4958265325330618,0.4952049711575353,0.4946092314938398,0.49400801170303243,0.4934635348321199,0.49302907828049414,0.49262378597320994,0.49219969480700104,0.49175602850491873,0.4914036864864716,0.4910672800414423,0.4907729957705319,0.540153155885744,0.5338377038238581,0.5247204425564085,0.5166183774408326,0.5006572327672627
1,1,0.4779274381660247,0.7457047192468028,0.5902491164522408,0.5239274214603062,0.47636249694508037,0.44425955300961345,0.42089734884228136,0.40314294152740865,0.38979048750619155,0.3793764201814228,0.3744968155878759,0.3698293322007088,0.3658465065933553,0.36195749770923186,0.3585335416402302,0.35558682839357264,0.3525713106184413,0.34985393168724027,0.3477396785612113,0.34583380882582865,0.34407255713276685,0.34243486842104964,0.34103127089454083,0.33918789227944873,0.3375031371473217,0.3361405669008706,0.3348265472823222,0.3336566727871655,0.3326426168727628,0.33157423372094497,0.3306465107119112,0.3297881571855245,0.3289769419792562,0.32820500731906493,0.3275136980958095,0.3267554808292346,0.32607160495110515,0.3253465466780554,0.32468376427913614,0.32403481108505244,0.32340694761521,0.32280115587105807,0.32221363379676526,0.32174569944864373,0.32132253452284903,0.3208658597310948,0.32040215194383725,0.31994396558482285,0.3195200885576988,0.3191049342458955,0.2839345150048671,0.28687424123562916,0.2788088101379537,0.27841275208805955,0.2702963382459122
2,1,0.48813726674525265,0.49312770156802843,0.4465469991235621,0.4459095479008349,0.44032010114416853,0.4347180562079943,0.43087753112198307,0.42711010339286715,0.4243281712089003,0.42214841948983883,0.42534447415293286,0.4277801993461597,0.4296505754264014,0.43053462098229445,0.431425327897427,0.4322306918064168,0.4325583352770536,0.4331427573184507,0.43348994757867026,0.4336576423690737,0.43378176194529505,0.43406277470145654,0.4342925205577192,0.43387726825253076,0.43356725077878006,0.4334215205420109,0.43325958670512693,0.4330817381263031,0.4329784818480911,0.4328213981086874,0.4327407934483194,0.4326603908107089,0.4326107729110573,0.43253108725525563,0.4324656623514909,0.43233269370569294,0.43222552651508195,0.43208292920128716,0.43194449424594705,0.4318384726281234,0.4317497440892451,0.4316504492798846,0.4315446222240252,0.4315526415738782,0.43158323278854716,0.4315681527618893,0.4315187804207651,0.43145789675509394,0.4314046950255904,0.4313304145427084,0.42463352380056035,0.4116954282154619,0.39442724885759356,0.3918622714527378,0.39401664172520884
3,1,0.4055194735193445,0.49312770156802843,0.4052931866603559,0.3867976765810248,0.3678764970351652,0.3542545556879672,0.34546649665996815,0.3375906722037471,0.33150378333489566,0.3275614638155757,0.3281549304779931,0.3282601443331987,0.32843310003604725,0.3279182976986187,0.32819695809256105,0.3286891461076507,0.3286501670175014,0.32864796211675207,0.32865201445191233,0.3285183362142658,0.3283565224108345,0.3281631535505139,0.32795622809078967,0.32722903376861734,0.32659606911461275,0.3261446527520278,0.32570981639407715,0.3253839751798666,0.3251338955522508,0.32481518659283143,0.3245290598789269,0.3242305033952453,0.32393440288479597,0.32364081946386364,0.3234081177107324,0.3230937354476693,0.322813992392631,0.32250290236616935,0.322217383706374,0.3219184091741513,0.3216420661520507,0.3213624292145117,0.3211176902303323,0.3209867634814404,0.32088563586187585,0.32073699099634106,0.3205633318624073,0.3203876734969458,0.32024898402418356,0.32009429880785506,0.2914104461125258,0.2823378144422352,0.2758145681968023,0.26740643512809026,0.264079626539623
4,1,0.3257943091657611,0.6658411083228037,0.4728743043114342,0.39511265155816705,0.3399115410256662,0.3009779907055953,0.27367559959683396,0.2529008165463911,0.23727558157980952,0.2254445334091276,0.22056607669955408,0.2158929256329451,0.21172891240614305,0.20746595845889057,0.2040327605211623,0.20126860844992128,0.19831914854648022,0.195722212253678,0.19335562476066828,0.19109470404087778,0.189005716223487,0.18703844289438976,0.18534229093566,0.18357220719083567,0.1822400521389021,0.18135971899738504,0.1805338629006496,0.17971699878950978,0.1790031790842403,0.17820540832063253,0.1774653119315292,0.17675266012216373,0.17624894147320355,0.17576722161393898,0.1753373814413498,0.1748078016469955,0.17429675825418123,0.17373646889669667,0.17321250604421723,0.17266334925619684,0.17212418360485793,0.17159030667590094,0.17107998503146407,0.17071834225541868,0.17039158289498016,0.17009614808376072,0.16980908836364486,0.16950620395851174,0.1692469478282984,0.16896890658401617,0.07366904736357831,0.07227754130087714,0.07426987523122332,0.07495269656580489,0.07007176104470866
5,1,0.3656916887681061,0.7675122819431054,0.644180663247369,0.5907463771695767,0.5558506126592893,0.530786142400848,0.5161071481140869,0.5042905177314002,0.494848550645198,0.4884902524416127,0.48702646188683446,0.48525492648418483,0.48392989640370293,0.48246494239479265,0.4814049767038929,0.4804921501158221,0.47970709899088976,0.47911673679143657,0.47838126988241664,0.47758241457189055,0.4769019437423097,0.4765066454586147,0.4761983288031079,0.4751837025331248,0.47424296053774945,0.4735522269680588,0.47289315379371133,0.4722244473034562,0.4715945991144845,0.4709679585513374,0.47039371931397334,0.46996868911170425,0.4695458801697739,0.4691500417513676,0.4687805541021253,0.4683762809443555,0.46798525628364873,0.46754517212169555,0.4671616650847123,0.4667753449206762,0.46650044108298677,0.46624467316686036,0.46601239915106024,0.4659000148826069,0.46582124658990526,0.46573144431545543,0.46564054865002086,0.4656351063168045,0.4656311289177285,0.46560570045929656,0.4510175564183028,0.43691379092340005,0.4356472494583656,0.44335820444043716,0.42576106282432286
6,1,0.28629597384375166,0.6658411083228037,0.46950839256432,0.3839304794304788,0.32434377493161737,0.28332352807350664,0.254106056981063,0.23084026388887965,0.21302408171692053,0.20171498876244068,0.19714362844735178,0.1924814429952593,0.18902989526075853,0.18576687300747144,0.1827634482589523,0.18069082878841103,0.17896076325715107,0.17751083515997892,0.1761986938514744,0.17494844849024183,0.17387028587925968,0.17296414416669212,0.17234912070713468,0.17146027703863043,0.1707099136459666,0.17022838799752987,0.16972525780912098,0.16932471486706238,0.16898579999378444,0.1685596685339307,0.16830028995427532,0.1680329884509757,0.1678354323838022,0.16768660313556896,0.16754510429916536,0.1672832385854324,0.16704724561532255,0.16673027080156352,0.16643669710646808,0.1661162318505899,0.1658014098572188,0.16549664982769566,0.16525647492224804,0.16516230487971953,0.16508618509845893,0.16497790640810692,0.1648314990160236,0.16466078423748787,0.16450175605222192,0.164333250989343,0.06863418267507222,0.06421823918829553,0.05881050021026835,0.06312759911180538,0.059939202383718894
7,1,0.5556542660442997,0.6790814682779668,0.5855684146797926,0.551521907613329,0.5280933872181508,0.5100696845974774,0.4978495885977129,0.4876362172873184,0.47958287607184347,0.4730704328409514,0.4712644702700767,0.46914634059136995,0.4672718005535671,0.46607269387892236,0.46536406227248955,0.4654695830831417,0.4651682748522487,0.464908655177687,0.46510255286119095,0.4651436994443996,0.4652052446590115,0.4653897293948796,0.46551292648427234,0.4648428092768991,0.4643104190429355,0.46410626683574613,0.46387642753061686,0.4637242298775441,0.46364894576856935,0.46351897811176807,0.4634306045436562,0.4633214635195433,0.4632185689450448,0.4630911139366422,0.46300965366013025,0.4628644505185292,0.4627214947640477,0.46252995989337314,0.46235276888608673,0.46215714006738545,0.46203360959207496,0.4619338240375374,0.4619082143282364,0.46197842341182443,0.46210012507954146,0.4621954124444747,0.46224887817485344,0.4622878492708469,0.4623261506525603,0.462351533168511,0.4473880118816517,0.441040621131137,0.43647289942806927,0.4400297773007322,0.4277325291106386
8,1,0.330795713962571,0.360471195942314,0.22214111282442,0.2524442046048355,0.26262811292860627,0.2681607810387663,0.2723051337242851,0.27408512216527675,0.27716413388783817,0.2806700925959791,0.2877677872791367,0.2937097270953018,0.29868894291337705,0.3021525981088214,0.30515182424222714,0.3080128815216337,0.3101592103992854,0.31237070363445135,0.314255936975152,0.31580850394873444,0.31741965214351425,0.318896489314675,0.3203318309219759,0.3212433706300249,0.322130595428767,0.3230589546869202,0.3239253799967191,0.32474630462323906,0.32571298686788175,0.3265208437601797,0.3273218335878007,0.3280702733811202,0.3287754234715427,0.329466492691288,0.33014198483938995,0.33075225787789253,0.3313042177866834,0.33178317151265935,0.33234612770857214,0.33288181097468444,0.33337792671868155,0.33384068862728117,0.33430552727472135,0.3348388445160619,0.33536164596985096,0.3358301042830973,0.33624839044509885,0.3366648550105174,0.3370832803361812,0.3374546886506587,0.3082678323991575,0.29945528770533075,0.2948599825413368,0.2877495698979938,0.28903617864347325
9,1,0.27728753970934855,0.360471195942314,0.2730831168627241,0.263583366333582,0.2501283498687751,0.23906730990821967,0.23186622986584887,0.22560101396232995,0.2207476247555017,0.2175317909467225,0.21959429776717362,0.22100546285572845,0.22224794080203572,0.22268244160155753,0.22286544984916215,0.22317961263673095,0.2237206446582685,0.2247065480935109,0.2257496943711616,0.22659793398108358,0.22736725473810873,0.228180052084169,0.22893415632011174,0.22920572354592164,0.2296295613355525,0.2302332772939334,0.230742438440913,0.23124295586439306,0.23175285122158296,0.23219963112165695,0.23264344530824413,0.23302916505760873,0.23343966151974563,0.23394327652407995,0.234413547675893,0.23478054758545164,0.2350930702591819,0.2353224095547819,0.23553561633020859,0.23573712043086126,0.2359596250712453,0.2361763669996062,0.23639504267152991,0.2367242696221148,0.23706756029298384,0.237425511041548,0.23774005904700454,0.23803304182562812,0.23832839950792023,0.23862022939589106,0.18096718894601063,0.17971253466396536,0.17211153186419714,0.17806093264223583,0.1736644225945994
