loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,step
1.0669615559221524,0.8996188159708645,1.136451406335095,1.117305749110304,0.9700547282933665,1.0669615559221524,0.8996188159708645,1.136451406335095,1.117305749110304,0.9700547282933665,0
0.11282700500749396,0.2957683505010858,0.057710522535000024,0.05369005906077846,0.05278160461930239,0.11282700500749396,0.2957683505010858,0.057710522535000024,0.05369005906077846,0.05278160461930239,200
0.06344915161842389,0.2007320433562285,0.021677372764007687,0.016097232462350536,0.01577333790187942,0.06344915161842389,0.2007320433562285,0.021677372764007687,0.016097232462350536,0.01577333790187942,400
0.05794572195401264,0.18105904035181733,0.02112200217438789,0.015035817682489488,0.014622766838158946,0.05794572195401264,0.18105904035181733,0.02112200217438789,0.015035817682489488,0.014622766838158946,600
0.05392366492085402,0.17146065989136725,0.019286927435426794,0.013510058144408362,0.01299313004550087,0.05392366492085402,0.17146065989136725,0.019286927435426794,0.013510058144408362,0.01299313004550087,800
0.051291321593334625,0.16144096285140036,0.018611710044805455,0.012786612714717257,0.012662092203143342,0.051291321593334625,0.16144096285140036,0.018611710044805455,0.012786612714717257,0.012662092203143342,1000
0.048964785630256184,0.15189895503412063,0.01733187778753062,0.012118568560774073,0.011712739188180176,0.048964785630256184,0.15189895503412063,0.01733187778753062,0.012118568560774073,0.011712739188180176,1200
0.04624601573830837,0.14419835133921846,0.017396004044728554,0.011944820059702755,0.011667136690883517,0.04624601573830837,0.14419835133921846,0.017396004044728554,0.011944820059702755,0.011667136690883517,1400
0.0471834937565469,0.14858216287292286,0.017349742440886502,0.011200465911736257,0.011191508085433875,0.0471834937565469,0.14858216287292286,0.017349742440886502,0.011200465911736257,0.011191508085433875,1600
0.04790196636961729,0.15273033781279713,0.017294143080240326,0.011090501280096955,0.010657984572216585,0.04790196636961729,0.15273033781279713,0.017294143080240326,0.011090501280096955,0.010657984572216585,1800
0.04540359162360443,0.14463612452478286,0.01671053528643564,0.010920295950343368,0.010619616750570248,0.04540359162360443,0.14463612452478286,0.01671053528643564,0.010920295950343368,0.010619616750570248,2000
